성인 말초혈액·응고 검사에서 혈소판 감소 시 위험은?	출혈	세균감염	알레르기·기생충	바이러스감염	혈전 경향	지혈 장애이다.	세균감염은(는) 같은 단원의 이웃 개념이다.	알레르기·기생충은(는) 같은 단원의 이웃 개념이다.	바이러스감염은(는) 같은 단원의 이웃 개념이다.	혈전 경향은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 혈소판 증가 시 볼 수 있는 것은?	혈전 경향	알레르기·기생충	바이러스감염	출혈	외인성(및 공통)	상황에 따라이다.	알레르기·기생충은(는) 같은 단원의 이웃 개념이다.	바이러스감염은(는) 같은 단원의 이웃 개념이다.	출혈은(는) 같은 단원의 이웃 개념이다.	외인성(및 공통)은(는) 같은 단원의 이웃 개념이다.
와파린 모니터링용 PT가 주로 반영하는 응고 경로는?	외인성(및 공통)	내인성만	바이러스감염	출혈	혈전 경향	프로트롬빈시간이다.	aPTT는 내인성 이웃이다.	바이러스감염은(는) 같은 단원의 이웃 개념이다.	출혈은(는) 같은 단원의 이웃 개념이다.	혈전 경향은(는) 같은 단원의 이웃 개념이다.
헤파린 모니터링용 aPTT가 주로 반영하는 응고 경로는?	내인성(및 공통)	외인성만	출혈	혈전 경향	외인성(및 공통)	활성화부분트롬보플라스틴이다.	PT는 외인성 이웃이다.	출혈은(는) 같은 단원의 이웃 개념이다.	혈전 경향은(는) 같은 단원의 이웃 개념이다.	외인성(및 공통)은(는) 같은 단원의 이웃 개념이다.
검사실마다 트롬보플라스틴이 다를 때 INR을 쓰는 이유는?	와파린 모니터링	헤파린만	인슐린만	항생제만	해열제만	PT 표준화이다.	헤파린은 aPTT 이웃이다.	당 이웃이다.	미생물 이웃이다.	해열과 무관하다.
출혈시간(또는 PFA)이 보는 것은?	일차지혈	외인성만	내인성만	섬유소만	비타민K만	혈소판·혈관이다.	PT 이웃이다.	aPTT 이웃이다.	섬유소원은 공통 이웃이다.	II·VII·IX·X 이웃이다.
성인 말초혈액·응고 검사에서 피브리노겐이 낮으면?	출혈 경향	내인성(및 공통)	와파린 모니터링	일차지혈	혈전·섬유소분해	응고인자 I이다.	내인성(및 공통)은(는) 같은 단원의 이웃 개념이다.	와파린 모니터링은(는) 같은 단원의 이웃 개념이다.	일차지혈은(는) 같은 단원의 이웃 개념이다.	혈전·섬유소분해은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 D-dimer가 오르면?	혈전·섬유소분해	와파린 모니터링	일차지혈	출혈 경향	Wright(Giemsa)	이차섬유소용해이다.	와파린 모니터링은(는) 같은 단원의 이웃 개념이다.	일차지혈은(는) 같은 단원의 이웃 개념이다.	출혈 경향은(는) 같은 단원의 이웃 개념이다.	Wright(Giemsa)은(는) 같은 단원의 이웃 개념이다.
CBC 이상 시 확인 도말에 쓰는 일상 염색은?	Wright(Giemsa)	H&E	Gram	PAS	Congo red	혈액도말 기본이다.	조직 기본 이웃이다.	세균 이웃이다.	당질 이웃이다.	아밀로이드 이웃이다.
다음 소견에 가장 가까운 세포는?||- 중앙 창백 1/3||- 크기 균일||- 정상 색소	정상 적혈구	표적세포	분쇄적혈구	낫적혈구	구상적혈구	정상 형태이다.	과녁은 간·혈색소병 이웃이다.	조각은 MAHA 이웃이다.	겸상은 HbS 이웃이다.	구상은 용혈 이웃이다.
표적세포가 늘 때 연관될 수 있는 것은?	간질환·혈색소병	혈전·섬유소분해	Wright(Giemsa)	정상 적혈구	겸상적혈구빈혈	target cell이다.	혈전·섬유소분해은(는) 같은 단원의 이웃 개념이다.	Wright(Giemsa)은(는) 같은 단원의 이웃 개념이다.	정상 적혈구은(는) 같은 단원의 이웃 개념이다.	겸상적혈구빈혈은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 낫 모양 적혈구와 가장 연관된 것은?	겸상적혈구빈혈	철결핍	거대적아구성	급성실혈	만성질환만	sickle cell이다.	소구성 이웃이다.	대구성 이웃이다.	정구성 이웃이다.	AOCD 이웃이다.
성인 말초혈액·응고 검사에서 조각·헬멧형 적혈구가 시사하는 기전은?	미세혈관병성 용혈	정상 적혈구	간질환·혈색소병	겸상적혈구빈혈	급성백혈병 등 정밀검사	schistocyte이다.	정상 적혈구은(는) 같은 단원의 이웃 개념이다.	간질환·혈색소병은(는) 같은 단원의 이웃 개념이다.	겸상적혈구빈혈은(는) 같은 단원의 이웃 개념이다.	급성백혈병 등 정밀검사은(는) 같은 단원의 이웃 개념이다.
성인 말초도말에서 모세포가 보이면 조치로 가장 적절한 것은?	급성백혈병 등 정밀검사	간질환·혈색소병	겸상적혈구빈혈	미세혈관병성 용혈	미성숙 호중구 증가	위급 통보다.	간질환·혈색소병은(는) 같은 단원의 이웃 개념이다.	겸상적혈구빈혈은(는) 같은 단원의 이웃 개념이다.	미세혈관병성 용혈은(는) 같은 단원의 이웃 개념이다.	미성숙 호중구 증가은(는) 같은 단원의 이웃 개념이다.
세균감염 환자의 감별계산에서 좌방이동이 의미하는 것은?	미성숙 호중구 증가	겸상적혈구빈혈	미세혈관병성 용혈	급성백혈병 등 정밀검사	AML	감염 등이다.	겸상적혈구빈혈은(는) 같은 단원의 이웃 개념이다.	미세혈관병성 용혈은(는) 같은 단원의 이웃 개념이다.	급성백혈병 등 정밀검사은(는) 같은 단원의 이웃 개념이다.	AML은(는) 같은 단원의 이웃 개념이다.
모세포 세포질에서 Auer rod가 보이면 시사하는 것은?	AML	ALL만	CLL만	정상만	미세혈관병성 용혈	골수구성 표지이다.	림프모구 이웃이다.	만성림프 이웃이다.	병적이다.	미세혈관병성 용혈은(는) 같은 단원의 이웃 개념이다.
소아 급성림프모구백혈병에서 주로 늘어나는 세포는?	림프모세포	성숙호중구만	호산구만	적혈구만	혈소판만	급성림프모구이다.	세균감염 이웃이다.	알레르기 이웃이다.	적혈 계열이다.	거핵 계열이다.
고령 환자의 림프구 증가에서 CLL의 전형으로 배우는 것은?	성숙림프구 증가	모세포만	호산구만	단구만	호염기구만	만성림프구성이다.	급성 이웃이다.	알레르기 이웃이다.	단구 이웃이다.	호염기구 이웃이다.
만성골수성백혈병에서 배우는 염색체 이상은?	필라델피아 t(9;22)	AML	ABO만	Rh만	HLA만	BCR-ABL이다.	AML은(는) 같은 단원의 이웃 개념이다.	혈액형 이웃이다.	Rh 이웃이다.	이식 이웃이다.
골통·빈혈 환자의 단백전기영동·도말에서 다발골수종 소견으로 가까운 것은?	단클론단백·골통증	림프모세포	성숙림프구 증가	필라델피아 t(9;22)	범혈구감소	형질세포 종양이다.	림프모세포은(는) 같은 단원의 이웃 개념이다.	성숙림프구 증가은(는) 같은 단원의 이웃 개념이다.	필라델피아 t(9;22)은(는) 같은 단원의 이웃 개념이다.	범혈구감소은(는) 같은 단원의 이웃 개념이다.
범혈구감소와 골수 저세포에서 재생불량빈혈의 특징으로 옳은 것은?	범혈구감소	성숙림프구 증가	필라델피아 t(9;22)	단클론단백·골통증	간접빌리루빈·LDH	골수부전이다.	성숙림프구 증가은(는) 같은 단원의 이웃 개념이다.	필라델피아 t(9;22)은(는) 같은 단원의 이웃 개념이다.	단클론단백·골통증은(는) 같은 단원의 이웃 개념이다.	간접빌리루빈·LDH은(는) 같은 단원의 이웃 개념이다.
용혈이 있을 때 함께 오르기 쉬운 검사 항목은?	간접빌리루빈·LDH	필라델피아 t(9;22)	단클론단백·골통증	범혈구감소	면역용혈 가능	용혈 지표이다.	필라델피아 t(9;22)은(는) 같은 단원의 이웃 개념이다.	단클론단백·골통증은(는) 같은 단원의 이웃 개념이다.	범혈구감소은(는) 같은 단원의 이웃 개념이다.	면역용혈 가능은(는) 같은 단원의 이웃 개념이다.
용혈 환자에서 직접콤스가 양성이면 시사하는 것은?	면역용혈 가능	단클론단백·골통증	범혈구감소	간접빌리루빈·LDH	적혈구 내 원충	DAT이다.	단클론단백·골통증은(는) 같은 단원의 이웃 개념이다.	범혈구감소은(는) 같은 단원의 이웃 개념이다.	간접빌리루빈·LDH은(는) 같은 단원의 이웃 개념이다.	적혈구 내 원충은(는) 같은 단원의 이웃 개념이다.
주기 발열 환자의 혈액도말에서 말라리아를 확인하는 구조는?	적혈구 내 원충	백혈구 핵만	혈소판만	혈장만	소변만	도말 검사이다.	핵 형태와 다르다.	혈소판과 다르다.	혈장이 아니다.	요가 아니다.
염증·조직파괴에서 ESR이 오르는 기전으로 가장 가까운 것은?	염증	간접빌리루빈·LDH	세균 이름	바이러스 이름	기생충 이름	비특이이다.	간접빌리루빈·LDH은(는) 같은 단원의 이웃 개념이다.	동정이 아니다.	동정이 아니다.	동정이 아니다.
성인 말초혈액·응고 검사에서 망상적혈구 염색에 쓰는 것은?	신생활력염색(뉴메틸렌블루 등)	H&E	Gram	PAS	Congo red	초생체염색이다.	조직 이웃이다.	세균 이웃이다.	당질 이웃이다.	아밀로이드 이웃이다.
말초 이상만으로 설명이 안 될 때 골수검사의 목적은?	조혈 상태 평가	혈액형만	교차만	심전도만	폐기능만	흡인·생검이다.	수혈 이웃이다.	혈액은행 이웃이다.	생리 이웃이다.	생리 이웃이다.
철결핍과 철아구성빈혈을 가릴 때 골수 철염색의 목적은?	철 저장 평가	세균 동정	바이러스	진균만	기생충만	Prussian blue이다.	미생물 이웃이다.	바이러스 이웃이다.	진균 이웃이다.	기생충 이웃이다.
패혈 의심 환자의 응고패널에서 DIC 소견으로 가까운 것은?	PT·aPTT 연장, FDP↑	신생활력염색(뉴메틸렌블루 등)	조혈 상태 평가	철 저장 평가	VIII	파종혈관내응고이다.	신생활력염색(뉴메틸렌블루 등)은(는) 같은 단원의 이웃 개념이다.	조혈 상태 평가은(는) 같은 단원의 이웃 개념이다.	철 저장 평가은(는) 같은 단원의 이웃 개념이다.	VIII은(는) 같은 단원의 이웃 개념이다.
내인성 경로 연장·PFA 정상인 남아에서 혈우병 A 결핍인자는?	VIII	IX만	VII만	II만	I만	8인자이다.	혈우병 B 이웃이다.	외인성 이웃이다.	공통 경로 이웃이다.	섬유소원 이웃이다.
내인성 경로 연장·PFA 정상인 남아에서 혈우병 B 결핍인자는?	IX	VIII만	VII만	V만	XIII만	9인자이다.	혈우병 A 이웃이다.	외인성 이웃이다.	공통 이웃이다.	교차결합 이웃이다.
성인 말초혈액·응고 검사에서 비타민K 의존인자의 예는?	II, VII, IX, X	VIII만	XIII만	vWF만	XII만	와파린 영향이다.	8인자는 K 비의존이다.	13인자는 K 비의존이다.	vWF는 혈소판 부착이다.	12인자는 접촉계이다.
미분획헤파린 치료 중 모니터링에 쓰는 검사는?	aPTT	INR만	Hb만	Hct만	VIII	항응고이다.	와파린 이웃이다.	혈구 이웃이다.	혈구 이웃이다.	VIII은(는) 같은 단원의 이웃 개념이다.
경구 와파린 치료 중 모니터링에 쓰는 검사는?	INR	aPTT만	ESR만	CRP만	CBC만	PT/INR이다.	헤파린 이웃이다.	침강 이웃이다.	염증 이웃이다.	혈구 이웃이다.
PT·aPTT용 채혈관으로 흔히 쓰는 것은?	구연산나트륨	EDTA	헤파린	NaF	첨가제 없음	파란 마개이다.	CBC 이웃이다.	화학 일부 이웃이다.	혈당 이웃이다.	혈청관 이웃이다.
응고검체 항응고:혈액 비율은 흔히?	1:9	1:1	1:100	1:2	1:20	비율이 결과를 좌우한다.	동량은 과항응고이다.	극단 희석이다.	과항응고 이웃이다.	과소 항응고 이웃이다.
구연산나트륨관을 표선보다 적게 채우면 응고시간에 생기는 오류는?	결과가 이상해진다	INR	구연산나트륨	1:9	aPTT가 연장된다	비율이 중요하다.	INR은(는) 같은 단원의 이웃 개념이다.	구연산나트륨은(는) 같은 단원의 이웃 개념이다.	1:9은(는) 같은 단원의 이웃 개념이다.	aPTT가 연장된다은(는) 같은 단원의 이웃 개념이다.
동맥로에서 뽑은 검체가 헤파린에 오염되면 응고검사에 미치는 영향은?	aPTT가 연장된다	구연산나트륨	1:9	결과가 이상해진다	가짜 감소가 가능하다	채혈 주의이다.	구연산나트륨은(는) 같은 단원의 이웃 개념이다.	1:9은(는) 같은 단원의 이웃 개념이다.	결과가 이상해진다은(는) 같은 단원의 이웃 개념이다.	가짜 감소가 가능하다은(는) 같은 단원의 이웃 개념이다.
EDTA 가성혈소판감소가 의심되면 우선 확인할 것은?	가짜 감소가 가능하다	1:9	결과가 이상해진다	aPTT가 연장된다	가짜로 커질 수 있다	도말로 확인한다.	1:9은(는) 같은 단원의 이웃 개념이다.	결과가 이상해진다은(는) 같은 단원의 이웃 개념이다.	aPTT가 연장된다은(는) 같은 단원의 이웃 개념이다.	가짜로 커질 수 있다은(는) 같은 단원의 이웃 개념이다.
한랭응집이 있는 검체에서 자동화 MCV가 흔히 보이는 오류는?	가짜로 커질 수 있다	결과가 이상해진다	aPTT가 연장된다	가짜 감소가 가능하다	잘 섞는다	가온 후 재검한다.	결과가 이상해진다은(는) 같은 단원의 이웃 개념이다.	aPTT가 연장된다은(는) 같은 단원의 이웃 개념이다.	가짜 감소가 가능하다은(는) 같은 단원의 이웃 개념이다.	잘 섞는다은(는) 같은 단원의 이웃 개념이다.
CBC용 EDTA관은 채혈 직후 어떻게 다루는가?	잘 섞는다	안 섞는다	가열한다	끓인다	빛에 장시간 둔다	응고를 막는다.	미세응고가 난다.	변성이다.	파괴이다.	일부 항목 광분해와 별개로 혼화가 먼저다.
육안 용혈 검체를 CBC에 올리면 생기는 문제로 가장 적절한 것은?	일부 결과가 왜곡된다	가짜 감소가 가능하다	가짜로 커질 수 있다	세균만 보인다	바이러스만 보인다	재채혈을 고려한다.	가짜 감소가 가능하다은(는) 같은 단원의 이웃 개념이다.	가짜로 커질 수 있다은(는) 같은 단원의 이웃 개념이다.	용혈≠감염이다.	용혈≠바이러스이다.
급성실혈 직후 Hct는?	당장 안 떨어질 수 있다	즉시 항상 반토막이다	즉시 0이다	즉시 2배이다	가짜로 커질 수 있다	희석 전에는 유지된다.	시간 차가 있다.	0이 아니다.	증가가 아니다.	가짜로 커질 수 있다은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 만성질환빈혈의 전형은?	정구성~소구성	잘 섞는다	일부 결과가 왜곡된다	당장 안 떨어질 수 있다	호중구 과분엽 등	AOCD이다.	잘 섞는다은(는) 같은 단원의 이웃 개념이다.	일부 결과가 왜곡된다은(는) 같은 단원의 이웃 개념이다.	당장 안 떨어질 수 있다은(는) 같은 단원의 이웃 개념이다.	호중구 과분엽 등은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 거대적아구성 도말 소견은?	호중구 과분엽 등	일부 결과가 왜곡된다	당장 안 떨어질 수 있다	정구성~소구성	작은 창백 적혈구	과분엽이 전형이다.	일부 결과가 왜곡된다은(는) 같은 단원의 이웃 개념이다.	당장 안 떨어질 수 있다은(는) 같은 단원의 이웃 개념이다.	정구성~소구성은(는) 같은 단원의 이웃 개념이다.	작은 창백 적혈구은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 철결핍 도말 소견은?	작은 창백 적혈구	큰 적혈구만	당장 안 떨어질 수 있다	정구성~소구성	호중구 과분엽 등	저색소이다.	대구성과 반대이다.	당장 안 떨어질 수 있다은(는) 같은 단원의 이웃 개념이다.	정구성~소구성은(는) 같은 단원의 이웃 개념이다.	호중구 과분엽 등은(는) 같은 단원의 이웃 개념이다.
자동화 경고가 뜬 CBC에서 감별계산을 하는 목적은?	종류별 비율	정구성~소구성	호중구 과분엽 등	칼륨	혈액형	neutro/lympho 등이다.	정구성~소구성은(는) 같은 단원의 이웃 개념이다.	호중구 과분엽 등은(는) 같은 단원의 이웃 개념이다.	전해질 이웃이다.	수혈 이웃이다.
성인 말초혈액·응고 검사에서 단구가 오르는 예는?	회복기·일부감염	호중구 과분엽 등	작은 창백 적혈구	종류별 비율	세 계열 모두 감소	monocytosis이다.	호중구 과분엽 등은(는) 같은 단원의 이웃 개념이다.	작은 창백 적혈구은(는) 같은 단원의 이웃 개념이다.	종류별 비율은(는) 같은 단원의 이웃 개념이다.	세 계열 모두 감소은(는) 같은 단원의 이웃 개념이다.
CBC에서 적혈구·백혈구·혈소판이 모두 낮을 때 쓰는 용어는?	세 계열 모두 감소	적혈구만 감소	백혈구만 감소	혈소판만 감소	작은 창백 적혈구	pancytopenia이다.	한 계열만은 빈혈이다.	한 계열만은 백혈구감소이다.	한 계열만은 혈소판감소이다.	작은 창백 적혈구은(는) 같은 단원의 이웃 개념이다.
고립 혈소판감소 환자에서 ITP로 부르는 질환의 의미는?	혈소판감소성자반	적혈구증가	백혈구증가만	종류별 비율	회복기·일부감염	면역성이다.	적혈 계열과 다르다.	백혈 계열과 다르다.	종류별 비율은(는) 같은 단원의 이웃 개념이다.	회복기·일부감염은(는) 같은 단원의 이웃 개념이다.
TTP에서 중요한 소견은?	미세혈관병용혈·혈소판↓	회복기·일부감염	세 계열 모두 감소	혈소판감소성자반	혈장으로	응급이다.	회복기·일부감염은(는) 같은 단원의 이웃 개념이다.	세 계열 모두 감소은(는) 같은 단원의 이웃 개념이다.	혈소판감소성자반은(는) 같은 단원의 이웃 개념이다.	혈장으로은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 응고인자 검사는?	혈장으로	혈청만	전혈만 EDTA	소변만	뇌척수만	올바른 검체이다.	혈청은 인자가 소모된다.	EDTA는 응고에 부적합하다.	요가 아니다.	CSF가 아니다.
성인 말초혈액·응고 검사에서 도말이 너무 두꺼우면?	관찰이 어렵다	혈소판감소성자반	미세혈관병용혈·혈소판↓	핵만 진해진다	혈장으로	적정 두께이다.	혈소판감소성자반은(는) 같은 단원의 이웃 개념이다.	미세혈관병용혈·혈소판↓은(는) 같은 단원의 이웃 개념이다.	염색 과다와 겹친다.	혈장으로은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 도말 끝(feathered edge)이 중요한 이유는?	큰 세포가 모이므로	무관해서	색만 봐서	향만 봐서	가격만 봐서	모세포·기생충을 놓치기 쉽다.	관련 있다.	색이 아니다.	향이 아니다.	가격이 아니다.
성인 말초혈액·응고 검사에서 자동화 장비 경고 시?	도말로 확인한다	무시한다	삭제한다	임의 수정한다	퇴근한다	검증이다.	무시하면 안 된다.	기록은 남긴다.	조작하면 안 된다.	확인이 먼저다.
혈액학에서 즉시 통보하는 위급 결과의 예로 가장 적절한 것은?	모세포·심한 혈소판↓	정상 CBC	약간 높은 림프구만	정상 PT	정상 aPTT	즉시 통보한다.	정상이 아니다.	경미와 다르다.	정상 응고이다.	정상 응고이다.
빈혈을 형태별로 나눌 때 쓰는 적혈구지수의 조합은?	MCV, MCH, MCHC	PT, aPTT	Na, K	AST, ALT	FVC, FEV1	빈혈 분류이다.	응고 이웃이다.	전해질 이웃이다.	간효소 이웃이다.	폐기능 이웃이다.
성인 말초혈액·응고 검사에서 MCV 계산에 쓰는 것은?	Hct와 RBC	WBC만	PLT만	PT만	도말로 확인한다	기본 공식이다.	백혈구 이웃이다.	혈소판 이웃이다.	응고 이웃이다.	도말로 확인한다은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 절대호중구수(ANC)가 중요한 이유는?	감염 위험	혈액형	교차	조직	심전도	호중구감소이다.	수혈 이웃이다.	혈액은행 이웃이다.	병리 이웃이다.	생리 이웃이다.
성인 말초혈액·응고 검사에서 혈소판 정상 대략은?	15–40만/μL	100–200만	1–2만만 항상	1000만	100개	참고치이다.	과다 구간이다.	감소 구간이다.	비생리이다.	비생리이다.
성인 말초혈액·응고 검사에서 백혈구 정상 대략은?	4천–1만/μL	100개	100만	1개	50만	참고치이다.	과소이다.	과다이다.	비생리이다.	과다이다.
성인 말초혈액·응고 검사에서 망상적혈구가 낮은 빈혈은?	생성 저하	감염 위험	15–40만/μL	4천–1만/μL	오른다	골수부전 등이다.	감염 위험은(는) 같은 단원의 이웃 개념이다.	15–40만/μL은(는) 같은 단원의 이웃 개념이다.	4천–1만/μL은(는) 같은 단원의 이웃 개념이다.	오른다은(는) 같은 단원의 이웃 개념이다.
용혈 때 망상적혈구는?	오른다	15–40만/μL	4천–1만/μL	생성 저하	용혈 시사	보상이다.	15–40만/μL은(는) 같은 단원의 이웃 개념이다.	4천–1만/μL은(는) 같은 단원의 이웃 개념이다.	생성 저하은(는) 같은 단원의 이웃 개념이다.	용혈 시사은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 합토글로빈이 떨어지면?	용혈 시사	4천–1만/μL	생성 저하	오른다	염증 등에서 증가	혈관내 용혈이다.	4천–1만/μL은(는) 같은 단원의 이웃 개념이다.	생성 저하은(는) 같은 단원의 이웃 개념이다.	오른다은(는) 같은 단원의 이웃 개념이다.	염증 등에서 증가은(는) 같은 단원의 이웃 개념이다.
도말에서 적혈구가 동전처럼 쌓이면 우선 연관하는 현상은?	염증 등에서 증가	생성 저하	오른다	용혈 시사	연전현상	rouleaux이다.	생성 저하은(는) 같은 단원의 이웃 개념이다.	오른다은(는) 같은 단원의 이웃 개념이다.	용혈 시사은(는) 같은 단원의 이웃 개념이다.	연전현상은(는) 같은 단원의 이웃 개념이다.
다발골수종 도말에 보일 수 있는 것은?	연전현상	낫적혈구만	오른다	용혈 시사	염증 등에서 증가	연관 소견이다.	겸상과 다르다.	오른다은(는) 같은 단원의 이웃 개념이다.	용혈 시사은(는) 같은 단원의 이웃 개념이다.	염증 등에서 증가은(는) 같은 단원의 이웃 개념이다.
성인 말초혈액·응고 검사에서 이형림프구가 보이는 예는?	전염단핵구증 등	용혈 시사	염증 등에서 증가	연전현상	호중구	반응성이다.	용혈 시사은(는) 같은 단원의 이웃 개념이다.	염증 등에서 증가은(는) 같은 단원의 이웃 개념이다.	연전현상은(는) 같은 단원의 이웃 개념이다.	호중구은(는) 같은 단원의 이웃 개념이다.
백혈구감별에서 성인 정상 최다 세포는?	호중구	호산구	호염기구	단구	모세포	성인 기준이다.	소수이다.	최소이다.	소수이다.	정상에 없다.
거대혈소판이 보이면?	재생 또는 일부 질환	연전현상	전염단핵구증 등	호중구	수와 형태를 확인하려고	형태이다.	연전현상은(는) 같은 단원의 이웃 개념이다.	전염단핵구증 등은(는) 같은 단원의 이웃 개념이다.	호중구은(는) 같은 단원의 이웃 개념이다.	수와 형태를 확인하려고은(는) 같은 단원의 이웃 개념이다.
혈액도말에서 혈소판을 보는 이유는?	수와 형태를 확인하려고	혈당 때문에	나트륨 때문에	칼륨 때문에	혈액형 때문에	응집·거대혈소판이다.	화학이 아니다.	전해질이 아니다.	전해질이 아니다.	수혈이 아니다.
성인 말초혈액·응고 검사에서 임신 중 흔한 혈액 변화는?	희석성 빈혈 경향	호중구	재생 또는 일부 질환	수와 형태를 확인하려고	올라갈 수 있다	혈장량 증가이다.	호중구은(는) 같은 단원의 이웃 개념이다.	재생 또는 일부 질환은(는) 같은 단원의 이웃 개념이다.	수와 형태를 확인하려고은(는) 같은 단원의 이웃 개념이다.	올라갈 수 있다은(는) 같은 단원의 이웃 개념이다.
탈수 때 Hct는?	올라갈 수 있다	재생 또는 일부 질환	수와 형태를 확인하려고	희석성 빈혈 경향	올라간다	농축이다.	재생 또는 일부 질환은(는) 같은 단원의 이웃 개념이다.	수와 형태를 확인하려고은(는) 같은 단원의 이웃 개념이다.	희석성 빈혈 경향은(는) 같은 단원의 이웃 개념이다.	올라간다은(는) 같은 단원의 이웃 개념이다.
수혈 후 Hb는?	올라간다	수와 형태를 확인하려고	희석성 빈혈 경향	올라갈 수 있다	일시 증가 가능	효과 평가이다.	수와 형태를 확인하려고은(는) 같은 단원의 이웃 개념이다.	희석성 빈혈 경향은(는) 같은 단원의 이웃 개념이다.	올라갈 수 있다은(는) 같은 단원의 이웃 개념이다.	일시 증가 가능은(는) 같은 단원의 이웃 개념이다.
운동 직후 CBC는?	일시 증가 가능	희석성 빈혈 경향	올라갈 수 있다	올라간다	많을 수 있다	안정 후 채혈한다.	희석성 빈혈 경향은(는) 같은 단원의 이웃 개념이다.	올라갈 수 있다은(는) 같은 단원의 이웃 개념이다.	올라간다은(는) 같은 단원의 이웃 개념이다.	많을 수 있다은(는) 같은 단원의 이웃 개념이다.
