다음 소견에 가장 가까운 것은?||- 정상 성인 안정 시||- 동맥혈 pH 7.40 전후||- PaCO2 약 40 mmHg	산-염기 평형이 유지된 상태	대사성 산증	호흡성 산증	대사성 알칼리증	호흡성 알칼리증	pH 7.35–7.45, PaCO2 ≈40이 정상 창이다.	대사성 산증은 HCO3− 감소 이웃이다.	호흡성 산증은 PaCO2 상승 이웃이다.	대사성 알칼리증은 HCO3− 상승 이웃이다.	호흡성 알칼리증은 PaCO2 하강 이웃이다.
정상 성인 해부·생리에서 동맥혈 pH 참고범위로 가장 적절한 것은?	7.35–7.45	6.80–6.90	7.00–7.10	7.55–7.70	8.00–8.20	정상 동맥혈 pH는 7.35–7.45이다.	심한 산증 구간의 이웃 숫자이다.	산증 구간의 이웃 숫자이다.	알칼리증 구간의 이웃 숫자이다.	생리적 범위를 벗어난 알칼리이다.
폐포와 모세혈관 사이에서 산소가 이동하는 주된 동력은?	분압 기울기를 따른 확산	능동 수송 펌프	세균 운반	림프 일방향 판막	골수 조혈	O2/CO2는 분압 차 확산이다.	펌프 능동수송은 이온 이웃이다.	세균 운반은 감염 이웃이다.	림프 판막은 체액 이웃이다.	조혈은 혈액 이웃이다.
정상 성인 해부·생리에서 노력성 폐활량(FVC)의 정의로 옳은 것은?	최대로 들이쉰 뒤 힘껏 내쉰 양	일회 호흡량만	잔기량만	해부학적 사강만	심박출량	FVC는 최대 흡기 후 강제 호기량이다.	일회 호흡량은 TV 이웃이다.	잔기량은 RV 이웃이다.	사강은 가스교환 안 하는 부피 이웃이다.	심박출량은 순환 이웃이다.
다음 중 장골(long bone)에 해당하는 것은?	넙다리뼈(대퇴골)	손목뼈	머리뼈 덮개	복장뼈	무릎뼈(슬개골)	대퇴골은 전형적 장골이다.	손목뼈는 단골 이웃이다.	머리뼈 덮개는 편평골 이웃이다.	복장뼈는 편평골 이웃이다.	슬개골은 종자골 이웃이다.
다음 소견에 가장 가까운 뼈는?||- 체중 부하를 받는 하지의 긴 뼈||- 근위는 골반, 원위는 무릎||- 체내에서 가장 긴 뼈	넙다리뼈	정강뼈	종아리뼈	위팔뼈	자뼈	가장 긴 하지 장골은 대퇴골이다.	정강뼈는 하퇴 내측 이웃이다.	종아리뼈는 하퇴 외측 이웃이다.	위팔뼈는 상지 장골 이웃이다.	자뼈는 전완 내측 이웃이다.
정상 성인 해부·생리에서 신장 기능 단위(네프론)의 구성으로 옳은 것은?	사구체와 세뇨관	폐포와 기관지	간소엽과 담관만	근절과 근원섬유	림프절과 비장	네프론은 여과 장치+세뇨관이다.	폐포·기관지는 호흡 단위 이웃이다.	간소엽은 간 단위 이웃이다.	근절은 근육 단위 이웃이다.	림프절·비장은 면역 기관 이웃이다.
정상 성인 해부·생리에서 항이뇨호르몬(ADH)에 대한 설명으로 옳은 것은?	집합관에서 수분 재흡수를 늘린다	원위세뇨관에서 나트륨을 배설한다	부신겉질에서 코르티솔을 분비한다	췌장에서 인슐린을 분비한다	갑상선에서 칼시토닌을 분비한다	ADH는 수분 투과성을 높인다.	알도스테론 작용과 한 칸 혼동한 이웃이다.	코르티솔은 당질코르티코이드 이웃이다.	인슐린은 췌장 이웃이다.	칼시토닌은 갑상선 이웃이다.
정상 성인 해부·생리에서 알도스테론의 주된 작용으로 옳은 것은?	원위부에서 나트륨 재흡수와 칼륨 배설을 늘린다	집합관 수분 투과성만 높인다	혈당을 낮춘다	혈칼슘을 낮춘다	심박을 늦춘다	알도스테론은 Na 보존·K 배설이다.	수분 투과성은 ADH 이웃이다.	혈당 강하는 인슐린 이웃이다.	혈칼슘 강하는 칼시토닌 이웃이다.	서맥은 부교감 이웃이다.
뇌하수체 후엽에서 분비되는 호르몬으로 옳은 것은?	옥시토신과 ADH	GH와 프로락틴	TSH와 ACTH	FSH와 LH	인슐린과 글루카곤	후엽은 옥시토신·ADH를 내보낸다.	GH·PRL은 전엽 이웃이다.	TSH·ACTH는 전엽 이웃이다.	FSH·LH는 전엽 이웃이다.	인슐린·글루카곤은 췌장 이웃이다.
정상 성인 해부·생리에서 부교감 신경 우세 시 기대되는 변화는?	심박 감소와 소화 촉진	심박 증가와 기관지 확장	동공 확대와 소화 억제	혈당 상승과 땀 증가	말초혈관 수축과 혈압 급상승	부교감은 rest-and-digest이다.	심박 증가·기관지 확장은 교감 이웃이다.	동공 확대·소화 억제는 교감 이웃이다.	혈당·땀은 교감 이웃이다.	혈관 수축·혈압 상승은 교감 이웃이다.
다음 소견에 가장 가까운 뇌신경은?||- 얼굴 표정근을 지배||- 혀 앞 2/3 미각||- 손상 시 같은 쪽 얼굴 마비	얼굴신경(VII)	삼차신경(V)	혀인두신경(IX)	미주신경(X)	혀밑신경(XII)	표정근+앞혀 미각은 VII이다.	삼차는 저작·안면감각 이웃이다.	IX는 혀 뒤 미각·인두 이웃이다.	미주는 내장 부교감 이웃이다.	XII는 혀 운동 이웃이다.
조직 저산소 때 콩팥에서 늘어 적혈구 생성을 자극하는 호르몬은?	에리트로포이에틴(EPO)	인슐린	글루카곤	ADH	옥시토신	저산소 때 신장이 EPO를 낸다.	인슐린은 혈당 이웃이다.	글루카곤은 혈당 이웃이다.	ADH는 수분 이웃이다.	옥시토신은 분만·수유 이웃이다.
정상 성인 해부·생리에서 혈장과 혈청의 차이로 옳은 것은?	혈청은 응고 후 액체로 섬유소원이 소모된다	심박 감소와 소화 촉진	혈장만 전해질이 없다	혈청은 항상 적혈구를 포함한다	혈장은 응고 후 상층이다	혈장은 항응고 전혈 상층, 혈청은 응고 후 상층이다.	심박 감소와 소화 촉진은(는) 같은 단원의 이웃 개념이다.	전해질은 둘 다 있다.	혈청은 무세포 상층이다.	응고 후 상층은 혈청이다.
다음 중 내분비샘이 아닌 것은?	침샘	갑상선	부신	뇌하수체	부갑상선	침샘은 외분비(소화효소)이다.	갑상선은 내분비이다.	부신은 내분비이다.	뇌하수체는 내분비이다.	부갑상선은 내분비이다.
정상 성인 해부·생리에서 위액 펩신이 활성화되는 환경으로 옳은 것은?	강한 산성	중성	약알칼리	강알칼리	고염만	펩신은 낮은 pH에서 활성화된다.	중성은 소장 효소 쪽에 가깝다.	약알칼리는 췌장 효소 쪽에 가깝다.	강알칼리는 불활성화 쪽이다.	염도만의 조건이 아니다.
소장에서 지방 흡수를 돕는 물질로 가장 적절한 것은?	쓸개즙 염	펩신	타액 아밀라제	염산	내인자만	담즙염이 지방을 유화한다.	펩신은 단백 이웃이다.	타액 아밀라제는 전분 이웃이다.	염산은 위 환경 이웃이다.	내인자는 B12 이웃이다.
다음 소견에 가장 가까운 것은?||- 위 벽세포에서 분비||- 비타민 B12 흡수에 필요||- 결핍 시 거대적아구성 빈혈	내인자(intrinsic factor)	펩시노겐	가스트린	점액	소마토스타틴	벽세포 내인자가 B12를 돕는다.	펩시노겐은 주세포 이웃이다.	가스트린은 G세포 이웃이다.	점액은 보호 인자 이웃이다.	소마토스타틴은 억제 호르몬 이웃이다.
정상 성인 안정 시 호흡수로 가장 가까운 것은?	분당 12–20회	분당 4–6회	분당 30–40회	분당 50–60회	분당 80–100회	성인 안정 호흡은 약 12–20/분이다.	서호흡 구간의 이웃이다.	빈호흡 구간의 이웃이다.	심한 빈호흡 이웃이다.	신생아·심한 빈호흡 이웃이다.
정상 성인 안정 시 심박수로 가장 가까운 것은?	분당 60–100회	분당 30–40회	분당 110–130회	분당 150–180회	분당 200 이상	성인 동리듬 안정은 60–100/분이다.	서맥 구간 이웃이다.	빈맥 구간 이웃이다.	심한 빈맥 이웃이다.	병적 빈맥 이웃이다.
체순환에서 산소가 가장 많은 혈액이 있는 곳은?	폐정맥	폐동맥	상대정맥	관상정맥동	간문맥	폐정맥은 산소화된 혈액을 좌심방으로 보낸다.	폐동맥은 탈산소 혈액을 폐로 보낸다.	상대정맥은 탈산소 전신 환류이다.	관상정맥동은 심근 환류이다.	간문맥은 장관 혈액이다.
다음 중 중추신경계에 해당하는 것은?	척수	척수신경절	교감신경절	팔신경얼기	좌골신경	뇌와 척수가 중추이다.	척수신경절은 말초 이웃이다.	교감절은 말초 자율 이웃이다.	신경얼기는 말초 이웃이다.	좌골신경은 말초 이웃이다.
정상 성인 해부·생리에서 골격근 수축의 직접 조절 이온은?	칼슘	분당 60–100회	칼륨만	염소만	마그네슘만	Ca2+가 트로포닌에 결합한다.	분당 60–100회은(는) 같은 단원의 이웃 개념이다.	K는 재분극 이웃이다.	Cl은 억제 전위 이웃이다.	Mg는 보조 이온 이웃이다.
다음 소견에 가장 가까운 것은?||- 사구체 여과액과 조성이 비슷||- 단백은 거의 없음||- 포도당은 근위세뇨관에서 대부분 재흡수	정상 원뇨의 처리	당뇨의 원뇨 정의	단백뇨의 정의	요붕증의 정의	급성세뇨관괴사의 정의	원뇨는 단백이 거의 없고 당은 재흡수된다.	당뇨는 당 재흡수 용량 초과 이웃이다.	단백뇨는 여과장벽 손상 이웃이다.	요붕증은 ADH 축 이웃이다.	ATN은 세뇨관 손상 이웃이다.
정상 성인 해부·생리에서 간문맥이 나르는 혈액의 주된 출처는?	위장관과 비장	폐정맥	관상동맥	신동맥	대뇌동맥	문맥은 복강 내장 혈액을 간으로 보낸다.	폐정맥은 폐순환 이웃이다.	관상동맥은 심근 이웃이다.	신동맥은 신장 이웃이다.	대뇌동맥은 뇌 이웃이다.
다음 중 횡격막 위에 있는 구조는?	심장	위	간 우엽 대부분	지라	콩팥	심장·폐는 흉강이다.	위는 복강이다.	간은 복강이다.	지라는 복강이다.	콩팥은 후복막이다.
정상 성인 해부·생리에서 적혈구의 주된 기능으로 옳은 것은?	산소 운반	항체 생산	응고인자 합성	식균 작용	히스타민 유리	Hb가 산소를 나른다.	항체는 림프구·형질세포 이웃이다.	응고인자는 간·혈장 이웃이다.	식균은 호중구·대식세포 이웃이다.	히스타민은 호염기구·비만세포 이웃이다.
다음 소견에 가장 가까운 백혈구는?||- 분엽핵||- 연한 과립||- 세균 감염 시 증가	호중구	호산구	호염기구	단구	림프구	분엽·연한 과립은 호중구이다.	호산구는 굵은 붉은 과립 이웃이다.	호염기구는 짙은 청자 과립 이웃이다.	단구는 콩팥핵·풍부 세포질 이웃이다.	림프구는 큰 원형핵 이웃이다.
정상 성인 해부·생리에서 시상하부-뇌하수체 축에 대한 설명으로 옳은 것은?	시상하부가 방출·억제 호르몬으로 전엽을 조절한다	후엽이 TSH를 분비한다	전엽이 ADH를 합성한다	부신이 GH를 분비한다	췌장이 ACTH를 분비한다	시상하부 RH/IH가 전엽을 조절한다.	TSH는 전엽이다.	ADH는 시상하부 합성·후엽 분비이다.	GH는 전엽이다.	ACTH는 전엽이다.
다음 중 수동 확산으로 잘 설명되는 것은?	폐포에서 산소가 혈액으로 이동	포도당의 SGLT 재흡수	Na+/K+ ATPase	엔도시토시스	엔도시토시스 반대의 엑소시토시스만	가스는 분압 차 확산이다.	SGLT는 2차 능동 이웃이다.	Na/K 펌프는 1차 능동 이웃이다.	엔도시토시스는 소포 수송 이웃이다.	엑소시토시스도 소포 수송 이웃이다.
정상 성인 해부·생리에서 정상 체온 조절 중추로 가장 적절한 것은?	시상하부	소뇌	연수 호흡중추만	척수 전각만	기저핵만	시상하부가 체온 설정점을 둔다.	소뇌는 협조 운동 이웃이다.	연수는 호흡·순환 이웃이다.	전각은 운동 뉴런 이웃이다.	기저핵은 운동 조절 이웃이다.
다음 소견에 가장 가까운 것은?||- 우심실에서 폐로 가는 혈관||- 비교적 탈산소 혈액||- 판막은 반월판	폐동맥	폐정맥	대동맥	상대정맥	관상동맥	우심실→폐의 반월판 혈관은 폐동맥이다.	폐정맥은 산소혈·좌심방 이웃이다.	대동맥은 체순환 유출 이웃이다.	상대정맥은 전신 환류 이웃이다.	관상동맥은 심근 관류 이웃이다.
정상 성인 해부·생리에서 림프계의 기능으로 옳은 것은?	조직액 환류와 면역 감시	적혈구 산소 운반	사구체 여과	폐포 확산	담즙 유화	림프는 체액·면역 통로이다.	산소 운반은 적혈구 이웃이다.	여과는 신장 이웃이다.	확산은 폐 이웃이다.	유화는 담즙 이웃이다.
다음 중 수의 골격근에 대한 설명으로 옳은 것은?	가로무늬가 있고 의지로 움직인다	가로무늬가 없고 내장을 움직인다	가로무늬가 있고 심장을 수축한다	자율만으로 지배된다	단핵 분지 세포이다	골격근은 횡문·수의이다.	민무늬 내장은 평활근 이웃이다.	횡문·불수의는 심근 이웃이다.	자율 지배는 심근·평활 이웃이다.	단핵 분지는 심근 이웃이다.
정상 성인 해부·생리에서 피부 감각 수용에 대한 설명으로 옳은 것은?	통각은 자유신경종말이 담당하는 경우가 많다	모든 감각이 근방추만 담당한다	미각 유두가 피부 통각을 담당한다	황반이 피부 압력을 담당한다	코르티기관이 온각을 담당한다	자유신경종말은 통각·온도에 흔하다.	근방추는 고유수용 이웃이다.	미각 유두는 혀 이웃이다.	황반은 시각 이웃이다.	코르티기관은 청각 이웃이다.
다음 소견에 가장 가까운 전해질 이상은?||- 신경근 흥분 증가||- 테타니||- 혈중 이온화 칼슘 감소	저칼슘혈증	고칼슘혈증	고나트륨혈증	저나트륨혈증	고칼륨혈증	저Ca는 흥분을 높여 테타니를 부른다.	고Ca는 흥분을 떨어뜨리는 이웃이다.	고Na는 삼투·신경 증상 이웃이다.	저Na는 삼투·의식 이웃이다.	고K는 부정맥 이웃이다.
세포호흡에서 사립체(미토콘드리아)의 주된 기능은?	산화적 인산화로 ATP를 만든다	단백질을 조면소포체로 보낸다	가수분해 효소를 저장한다	유전정보를 핵 밖으로 옮긴다	중성지방을 저장한다	사립체는 ATP 공장이다.	조면ER은 단백 합성 이웃이다.	리소좀은 가수분해 이웃이다.	핵·mRNA는 유전정보 이웃이다.	지방적은 저장 이웃이다.
다음 중 세포막을 잘 통과하는 것은?	산소와 이산화탄소	다당 고분자	전하를 띤 단백질	DNA 이중나선	글리코겐 과립	작은 비극성 가스가 잘 통과한다.	다당은 크다.	전하 단백은 통과가 어렵다.	DNA는 핵 안이다.	글리코겐은 세포질 저장이다.
팔꿈치를 굽힐 때 위팔두갈래근(이두근)의 주된 작용은?	팔꿈치를 굽힌다	팔꿈치를 편다	무릎을 굽힌다	발목을 편다	손가락을 벌린다	이두근은 주관절 굴곡이다.	신전은 삼두근 이웃이다.	슬관절 굴곡은 햄스트링 이웃이다.	발목 신전은 하퇴 이웃이다.	수지 외전은 손 근육 이웃이다.
다음 소견에 가장 가까운 것은?||- 우심방 벽의 특수 심근||- 정상 심박조율기||- 손상 시 방실결절이 대신할 수 있음	동방결절	방실결절	히스다발	푸르키네섬유	판막윤	정상 pacemaker는 SA이다.	AV는 2차 pacemaker 이웃이다.	His는 전도로 이웃이다.	푸르키네는 심실 전도 이웃이다.	판막윤은 섬유 골격 이웃이다.
수의 운동 명령이 시작되는 대뇌 겉질 운동영역이 주로 있는 엽은?	이마엽(전두엽)	마루엽(두정엽)	잠자기엽(후두엽)	관자엽(측두엽)	소뇌	전운동·일차운동은 전두엽이다.	두정엽은 체성감각 이웃이다.	후두엽은 시각 이웃이다.	측두엽은 청각·기억 이웃이다.	소뇌는 협조 이웃이다.
