임상생리 표준 검사 조건에서 PAC의 특징으로 옳은 것은?	조기 P 뒤에 QRS가 따른다	넓은 QRS만 있다	P가 전혀 없다	직선이다	세동파만 있다	조기심방수축이다.	PVC 이웃이다.	세동 이웃이다.	무수축 이웃이다.	AF 이웃이다.
동리듬에서 PR만 연장되고 QRS가 따라올 때 가장 가까운 것은?	PR만 연장되고 모든 P 뒤 QRS가 있다	P와 QRS가 무관하다	무수축이다	세동이다	정상 PR이다	모든 전도가 늦을 뿐이다.	무관은 3도 이웃이다.	무수축은 정지이다.	세동은 다른 리듬이다.	정상이 아니다.
P와 QRS가 독립적으로 뛰는 소견에 가장 가까운 것은?	P와 QRS가 서로 독립이다	정상 PR이다	동빈맥만이다	심실조기수축(PVC)	PAC만이다	방실 해리이다.	PR 정상은 반대이다.	빈맥 정의가 아니다.	심실조기수축(PVC)은(는) 같은 단원의 이웃 개념이다.	조기수축이 아니다.
임상생리 표준 검사 조건에서 규칙맥 심박 계산(큰 눈금법)으로 옳은 것은?	300을 큰 눈금 수로 나눈다	키를 나눈다	몸무게를 나눈다	나이를 곱한다	조기 P 뒤에 QRS가 따른다	300÷큰눈금이 기본이다.	신장은 무관하다.	체중은 무관하다.	연령은 참고치 이웃이다.	조기 P 뒤에 QRS가 따른다은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 불규칙 맥 심박 어림으로 옳은 것은?	6초 구간의 QRS×10	P만 센다	T만 센다	U만 센다	선 길이만 잰다	QRS를 센다.	P는 세동에서 없다.	T는 심박이 아니다.	U는 저K 이웃이다.	길이는 시간이 아니다.
임상생리 표준 검사 조건에서 FEV1/FVC가 낮으면 우선 가까운 것은?	폐쇄성 장애	P와 QRS가 서로 독립이다	300을 큰 눈금 수로 나눈다	6초 구간의 QRS×10	폐활량(용적)	천식·COPD 등 폐쇄다.	P와 QRS가 서로 독립이다은(는) 같은 단원의 이웃 개념이다.	300을 큰 눈금 수로 나눈다은(는) 같은 단원의 이웃 개념이다.	6초 구간의 QRS×10은(는) 같은 단원의 이웃 개념이다.	폐활량(용적)은(는) 같은 단원의 이웃 개념이다.
제한성 장애에서 줄어드는 것은?	폐활량(용적)	FEV1/FVC만 항상	300을 큰 눈금 수로 나눈다	6초 구간의 QRS×10	칼륨	용적 감소가 제한의 핵이다.	비율은 유지·상승할 수 있다.	300을 큰 눈금 수로 나눈다은(는) 같은 단원의 이웃 개념이다.	6초 구간의 QRS×10은(는) 같은 단원의 이웃 개념이다.	전해질 이웃이다.
임상생리 표준 검사 조건에서 FEV1의 정의로 옳은 것은?	1초간 노력성 호기량	6초 구간의 QRS×10	폐쇄성 장애	헤모글로빈	일회 심박출량	폐쇄 평가의 핵심 지표이다.	6초 구간의 QRS×10은(는) 같은 단원의 이웃 개념이다.	폐쇄성 장애은(는) 같은 단원의 이웃 개념이다.	혈액 이웃이다.	순환 이웃이다.
임상생리 표준 검사 조건에서 폐활량계 교정에 쓰는 것은?	3 L 주사기	혈액형 시약	포르말린	폐쇄성 장애	자일렌	용량 확인용 주사기이다.	수혈 시약 이웃이다.	고정액 이웃이다.	폐쇄성 장애은(는) 같은 단원의 이웃 개념이다.	투명제 이웃이다.
임상생리 표준 검사 조건에서 코집게를 쓰는 이유는?	코로 숨이 새는 것을 막으려고	미관 때문에	통증을 주려고	습관 때문에	무관해서	정확한 구강 호기를 얻는다.	미관이 아니다.	통증이 목적이 아니다.	습관이 아니다.	관련 있다.
임상생리 표준 검사 조건에서 노력 부족 시 FEV1은?	낮게 나올 수 있다	1초간 노력성 호기량	3 L 주사기	코로 숨이 새는 것을 막으려고	나트륨이 변한다	노력 의존 검사이다.	1초간 노력성 호기량은(는) 같은 단원의 이웃 개념이다.	3 L 주사기은(는) 같은 단원의 이웃 개념이다.	코로 숨이 새는 것을 막으려고은(는) 같은 단원의 이웃 개념이다.	전해질과 무관하다.
맥박산소측정에서 SpO2가 반영하는 것으로 가장 적절한 것은?	동맥혈 산소포화도 추정	3 L 주사기	코로 숨이 새는 것을 막으려고	칼륨	혈액형	맥박산소측정이다.	3 L 주사기은(는) 같은 단원의 이웃 개념이다.	코로 숨이 새는 것을 막으려고은(는) 같은 단원의 이웃 개념이다.	전해질 이웃이다.	수혈 이웃이다.
호흡성 산증에서 오르는 것은?	PaCO2	PaO2만	Na만	포도당만	코로 숨이 새는 것을 막으려고	환기 저하로 CO2가 오른다.	산소는 오히려 떨어질 수 있다.	전해질 이웃이다.	당 이웃이다.	코로 숨이 새는 것을 막으려고은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 과호흡하면 PaCO2는?	감소한다	증가한다	낮게 나올 수 있다	측정 불가	음수가 된다	호흡성 알칼리 경향이다.	증가은 저환기이다.	낮게 나올 수 있다은(는) 같은 단원의 이웃 개념이다.	측정한다.	음수가 되지 않는다.
임상생리 표준 검사 조건에서 리드(전극)가 바뀌면?	파형이 달라진다	동맥혈 산소포화도 추정	PaCO2	나트륨이 변한다	신장이 변한다	기술 오류이다.	동맥혈 산소포화도 추정은(는) 같은 단원의 이웃 개념이다.	PaCO2은(는) 같은 단원의 이웃 개념이다.	전해질과 무관하다.	신장과 무관하다.
임상생리 표준 검사 조건에서 좌우 팔 전극을 바꾸면 전형적으로?	I유도가 뒤집힌다	PaCO2	폐기능이 이상해진다	뇌파가 이상해진다	감소한다	I 역전이 전형이다.	PaCO2은(는) 같은 단원의 이웃 개념이다.	폐와 무관하다.	뇌파와 무관하다.	감소한다은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 60 Hz 잡음의 흔한 원인은?	전원 간섭	정상 P	감소한다	파형이 달라진다	빈혈	접지·전원을 점검한다.	P와 혼동하지 않는다.	감소한다은(는) 같은 단원의 이웃 개념이다.	파형이 달라진다은(는) 같은 단원의 이웃 개념이다.	혈액이 아니다.
임상생리 표준 검사 조건에서 근전도 잡음의 원인은?	근육 긴장	혈액형	소변색	신장	체중만	이완시키면 줄어든다.	수혈과 무관하다.	요와 무관하다.	신장과 무관하다.	체중만이 아니다.
24시간 활동 중 부정맥을 찾기 위해 홀터검사를 하는 주된 목적은?	일상 중 장시간 심전도를 기록한다	I유도가 뒤집힌다	즉석 소변을 본다	골수를 본다	세균을 동정한다	부정맥 포착용이다.	I유도가 뒤집힌다은(는) 같은 단원의 이웃 개념이다.	요 이웃이다.	혈액 이웃이다.	미생물 이웃이다.
흉통 평가에서 운동부하검사를 시행하는 주된 목적은?	허혈과 운동능력을 평가한다	혈액형을 본다	교차를 본다	그람을 본다	고정을 본다	흉통 평가 등에 쓴다.	수혈 이웃이다.	혈액은행 이웃이다.	미생물 이웃이다.	조직 이웃이다.
임상생리 표준 검사 조건에서 EEG 전극 배치 표준은?	10–20법	ABO	Rh	Gram	SI 단위만	국제 표준 배치이다.	혈액형 이웃이다.	Rh 이웃이다.	세균 염색 이웃이다.	단위계 이웃이다.
안정·눈 감을 때 후두부에 흔한 파는?	알파파	일상 중 장시간 심전도를 기록한다	허혈과 운동능력을 평가한다	10–20법	발작파 유발을 평가한다	후두 알파가 전형이다.	일상 중 장시간 심전도를 기록한다은(는) 같은 단원의 이웃 개념이다.	허혈과 운동능력을 평가한다은(는) 같은 단원의 이웃 개념이다.	10–20법은(는) 같은 단원의 이웃 개념이다.	발작파 유발을 평가한다은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 과호흡 검사(EEG)의 목적은?	발작파 유발을 평가한다	허혈과 운동능력을 평가한다	나트륨을 측정한다	혈액형을 본다	교차를 본다	표준 활성화법이다.	허혈과 운동능력을 평가한다은(는) 같은 단원의 이웃 개념이다.	전해질 이웃이다.	수혈 이웃이다.	혈액은행 이웃이다.
임상생리 표준 검사 조건에서 광자극(EEG)의 목적은?	빛에 대한 반응·발작을 평가한다	청력만 본다	시력만 본다	10–20법	알파파	표준 활성화법이다.	청각 이웃이다.	시력 검사가 전부가 아니다.	10–20법은(는) 같은 단원의 이웃 개념이다.	알파파은(는) 같은 단원의 이웃 개념이다.
근전도에서 안정 시 정상 근육은?	전기적 고요	알파파	발작파 유발을 평가한다	빛에 대한 반응·발작을 평가한다	전도속도가 느려질 수 있다	이완 시 침묵이 정상이다.	알파파은(는) 같은 단원의 이웃 개념이다.	발작파 유발을 평가한다은(는) 같은 단원의 이웃 개념이다.	빛에 대한 반응·발작을 평가한다은(는) 같은 단원의 이웃 개념이다.	전도속도가 느려질 수 있다은(는) 같은 단원의 이웃 개념이다.
신경전도에서 손발이 차가우면?	전도속도가 느려질 수 있다	발작파 유발을 평가한다	빛에 대한 반응·발작을 평가한다	키만 변한다	혈액형만 변한다	온도를 맞춘다.	발작파 유발을 평가한다은(는) 같은 단원의 이웃 개념이다.	빛에 대한 반응·발작을 평가한다은(는) 같은 단원의 이웃 개념이다.	신장과 무관하다.	수혈과 무관하다.
임상생리 표준 검사 조건에서 QTc 연장이 중요한 이유는?	다형 심실빈맥 위험이 있어서	빛에 대한 반응·발작을 평가한다	전기적 고요	키만 변해서	시력만 변해서	약물·전해질과 관련한다.	빛에 대한 반응·발작을 평가한다은(는) 같은 단원의 이웃 개념이다.	전기적 고요은(는) 같은 단원의 이웃 개념이다.	신장과 등가가 아니다.	시력과 등가가 아니다.
임상생리 표준 검사 조건에서 전기축 좌편위의 대략 기준은?	−30°보다 왼쪽	+90°만	+180°만	0°만	전기적 고요	교재 좌편위 기준이다.	우편위 쪽 숫자이다.	극단 우축이다.	정상 축의 한 점이다.	전기적 고요은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 전기축 우편위의 대략 기준은?	+90°보다 오른쪽	−30°만	0°만	−90°만	전도속도가 느려질 수 있다	우심실 부담 등에서 본다.	좌편위 기준이다.	정상 축의 한 점이다.	극단 좌축이다.	전도속도가 느려질 수 있다은(는) 같은 단원의 이웃 개념이다.
인공심박동기 환자의 심전도에서 보이는 가는 스파이크의 의미는?	인공 자극 표시	다형 심실빈맥 위험이 있어서	−30°보다 왼쪽	+90°보다 오른쪽	감도가 맞는지 확인하려고	조율 스파이크다.	다형 심실빈맥 위험이 있어서은(는) 같은 단원의 이웃 개념이다.	−30°보다 왼쪽은(는) 같은 단원의 이웃 개념이다.	+90°보다 오른쪽은(는) 같은 단원의 이웃 개념이다.	감도가 맞는지 확인하려고은(는) 같은 단원의 이웃 개념이다.
기록 시작 전 1 mV 교정펄스를 확인하는 이유는?	감도가 맞는지 확인하려고	이름만 확인하려고	혈액형을 보려고	조명을 보려고	−30°보다 왼쪽	기록 정확도 확인이다.	식별과 다르다.	수혈과 무관하다.	조명과 무관하다.	−30°보다 왼쪽은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 미주신경이 항진되면 심박은?	느려진다	+90°보다 오른쪽	인공 자극 표시	감도가 맞는지 확인하려고	빨라진다	부교감 서맥 경향이다.	+90°보다 오른쪽은(는) 같은 단원의 이웃 개념이다.	인공 자극 표시은(는) 같은 단원의 이웃 개념이다.	감도가 맞는지 확인하려고은(는) 같은 단원의 이웃 개념이다.	빨라진다은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 교감신경이 항진되면 심박은?	빨라진다	인공 자극 표시	감도가 맞는지 확인하려고	느려진다	숨쉴 때 심박이 변한다	교감 빈맥 경향이다.	인공 자극 표시은(는) 같은 단원의 이웃 개념이다.	감도가 맞는지 확인하려고은(는) 같은 단원의 이웃 개념이다.	느려진다은(는) 같은 단원의 이웃 개념이다.	숨쉴 때 심박이 변한다은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 호흡성 부정맥은?	숨쉴 때 심박이 변한다	감도가 맞는지 확인하려고	느려진다	빨라진다	높은 전압	젊은이에서 생리적일 수 있다.	감도가 맞는지 확인하려고은(는) 같은 단원의 이웃 개념이다.	느려진다은(는) 같은 단원의 이웃 개념이다.	빨라진다은(는) 같은 단원의 이웃 개념이다.	높은 전압은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 좌심실비대 시사 소견으로 배우는 것은?	높은 전압	느려진다	빨라진다	P 소실만	T 소실만	전압 기준을 배운다.	느려진다은(는) 같은 단원의 이웃 개념이다.	빨라진다은(는) 같은 단원의 이웃 개념이다.	P 소실은 AF 이웃이다.	T 소실은 다른 이상이다.
임상생리 표준 검사 조건에서 우심실비대 시사 소견으로 배우는 것은?	오른쪽 흉부유도의 높은 R	빨라진다	숨쉴 때 심박이 변한다	P 소실	T 소실	종합 판정한다.	빨라진다은(는) 같은 단원의 이웃 개념이다.	숨쉴 때 심박이 변한다은(는) 같은 단원의 이웃 개념이다.	AF 이웃이다.	다른 이상이다.
심전도 기록에서 고역·저역 필터를 쓰는 목적으로 옳은 것은?	잡음을 줄인다	신호를 항상 왜곡한다	전원을 끈다	전극을 제거한다	환자를 움직인다	적절히 설정한다.	과도 필터는 왜곡한다.	전원을 끄지 않는다.	전극은 유지한다.	움직이면 잡음이 는다.
환자 춥다고 떨면 ECG는?	잡음이 생긴다	높은 전압	오른쪽 흉부유도의 높은 R	잡음을 줄인다	파형이 달라질 수 있다	따뜻하게·이완시킨다.	높은 전압은(는) 같은 단원의 이웃 개념이다.	오른쪽 흉부유도의 높은 R은(는) 같은 단원의 이웃 개념이다.	잡음을 줄인다은(는) 같은 단원의 이웃 개념이다.	파형이 달라질 수 있다은(는) 같은 단원의 이웃 개념이다.
흉부유도가 너무 아래에 붙으면?	파형이 달라질 수 있다	오른쪽 흉부유도의 높은 R	잡음을 줄인다	나트륨이 변한다	키가 변한다	표준 위치를 지킨다.	오른쪽 흉부유도의 높은 R은(는) 같은 단원의 이웃 개념이다.	잡음을 줄인다은(는) 같은 단원의 이웃 개념이다.	전해질과 무관하다.	신장과 무관하다.
임상생리 표준 검사 조건에서 폐기능 금기에 가까운 것은?	최근 기흉·급성심근경색 등	안경 착용	왼손잡이	키 170 cm	가벼운 대화	지침상 금기를 본다.	안경은 금기가 아니다.	손잡이는 무관하다.	신장은 참고치용이다.	대화는 금기가 아니다.
임상생리 표준 검사 조건에서 기관지확장제 반응은?	가역성을 평가한다	혈액형이 변한다	간효소가 변한다	신장 크기가 변한다	골연령이 변한다	천식 평가에 쓴다.	수혈과 무관하다.	화학과 무관하다.	영상과 무관하다.	내분비 골연령과 무관하다.
수면다원검사에서 보는 것은?	수면·호흡·산소 등	혈청칼슘만	소변만	대변만	골밀도만	수면호흡장애 평가이다.	화학 이웃이다.	요 이웃이다.	기생충 이웃이다.	골 이웃이다.
임상생리 표준 검사 조건에서 침 EMG 감염관리로 옳은 것은?	일회용·멸균을 지킨다	재사용이 무조건이다	소독을 생략한다	바닥만 닦는다	맨손으로 공유한다	침습 기구 원칙이다.	재사용은 위험하다.	소독이 필요하다.	환경만으로 부족하다.	공유는 위험하다.
전기안전에서 중요한 것은?	접지와 점검	접지 제거	물과 전선 접촉	임의 개조	퓨즈 무시	환자 안전이다.	접지를 유지한다.	누전 위험이다.	개조는 위험하다.	보호 회로를 지킨다.
임상생리 표준 검사 조건에서 로션을 지우는 이유는?	전극 접촉을 좋게 하려고	미관만	비용만	습관만	무관해서	피부 준비로 임피던스를 낮춘다.	미관이 아니다.	비용이 아니다.	습관이 아니다.	관련 있다.
임상생리 표준 검사 조건에서 겔을 바르는 이유는?	전기가 잘 통하게 하려고	미관 때문에	향기 때문에	무게 때문에	무관해서	접촉 개선이다.	미관이 아니다.	향이 아니다.	무게가 아니다.	관련 있다.
검사 전 안정을 취하는 이유는?	안정 시 기록을 얻으려고	시간을 끌려고	무관해서	접지와 점검	전극 접촉을 좋게 하려고	운동 직후면 심박이 빠르다.	지연이 목적이 아니다.	관련 있다.	접지와 점검은(는) 같은 단원의 이웃 개념이다.	전극 접촉을 좋게 하려고은(는) 같은 단원의 이웃 개념이다.
임상생리 표준 검사 조건에서 소아 정상 심박은 성인보다?	빠르다	전극 접촉을 좋게 하려고	전기가 잘 통하게 하려고	측정 불가하다	0이다	연령별 정상치가 있다.	전극 접촉을 좋게 하려고은(는) 같은 단원의 이웃 개념이다.	전기가 잘 통하게 하려고은(는) 같은 단원의 이웃 개념이다.	측정한다.	0이 아니다.
검사 중 무맥 부정맥 등 위급 파형이 보이면 조치로 옳은 것은?	즉시 보고한다	무시한다	내일 보고한다	삭제한다	추정만 한다	환자 안전이다.	무시하면 안 된다.	지연하면 안 된다.	삭제하면 안 된다.	확정 보고가 필요하다.
임상생리 결과지에 반드시 남길 정보로 가장 적절한 것은?	환자정보·수치·검사 조건	안정 시 기록을 얻으려고	점심 메뉴만	유니폼만	주차만	추적 가능하게 남긴다.	안정 시 기록을 얻으려고은(는) 같은 단원의 이웃 개념이다.	식사는 필수가 아니다.	복장은 필수가 아니다.	주차는 필수가 아니다.
임상생리 표준 검사 조건에서 운동 중 수축기혈압은?	오른다	빠르다	즉시 보고한다	측정 불가하다	음수만 관련한다	생리적 상승이다.	빠르다은(는) 같은 단원의 이웃 개념이다.	즉시 보고한다은(는) 같은 단원의 이웃 개념이다.	측정한다.	음수와 무관하다.
임상생리 표준 검사 조건에서 기립 시 어지러움 평가에 쓰는 것은?	기립 혈압	혈액형	교차시험	즉시 보고한다	조직 고정	체위 혈압이다.	수혈 이웃이다.	혈액은행 이웃이다.	즉시 보고한다은(는) 같은 단원의 이웃 개념이다.	조직 이웃이다.
뇌파에서 발작파는?	간질양 활동 가능	환자정보·수치·검사 조건	오른다	기립 혈압	잠복기·속도·진폭	임상과 함께 본다.	환자정보·수치·검사 조건은(는) 같은 단원의 이웃 개념이다.	오른다은(는) 같은 단원의 이웃 개념이다.	기립 혈압은(는) 같은 단원의 이웃 개념이다.	잠복기·속도·진폭은(는) 같은 단원의 이웃 개념이다.
신경전도에서 보는 것은?	잠복기·속도·진폭	오른다	혈색소만	크레아티닌만	AST만	말초신경 기능이다.	오른다은(는) 같은 단원의 이웃 개념이다.	혈액 이웃이다.	신기능 이웃이다.	간효소 이웃이다.
임상생리 표준 검사 조건에서 EMG가 보는 것은?	근육·신경 전기활동	골밀도	기립 혈압	소변	시력	근전도 검사이다.	골 이웃이다.	기립 혈압은(는) 같은 단원의 이웃 개념이다.	요 이웃이다.	안과 이웃이다.
임상생리 표준 검사 조건에서 전극 피부준비의 목적은?	신호가 잘 나오게	통증을 높이려고	신호를 나쁘게	접지를 제거하려고	전원을 끄려고	임피던스를 낮춘다.	통증이 목적이 아니다.	신호를 좋게 한다.	접지를 유지한다.	전원을 켠다.
ABG에서 보는 항목은?	pH, PaO2, PaCO2	HbA1c만	혈액형만	CRP만	ESR만	동맥혈가스이다.	당화혈색소 이웃이다.	수혈 이웃이다.	염증 이웃이다.	침강 이웃이다.
폐기능 전 주의할 것은?	흡연·약 지침을 지킨다	과식을 권장한다	바로 흡연을 권장한다	호흡을 금지한다	마스크로 완전 차단한다	검사 전 준비를 한다.	과식은 방해이다.	흡연은 제한한다.	호흡이 필요하다.	측정이 안 된다.
임상생리 표준 검사 조건에서 노력성 만료가 중요한 이유는?	정확한 곡선을 얻으려고	약하게만 불어도 되어서	자세가 무관해서	코집게가 금지여서	설명이 불필요해서	최대 노력이 필요하다.	약한 노력은 실패이다.	자세가 중요하다.	코집게를 쓴다.	설명이 필요하다.
임상생리 표준 검사 조건에서 재현성이 중요한 이유는?	믿을 수 있는 값을 얻으려고	한 번만 하면 되어서	무관해서	색만 봐서	향만 봐서	여러 번 받아 비교한다.	반복이 필요하다.	관련 있다.	색이 아니다.	향이 아니다.
임상생리 표준 검사 조건에서 입을 제대로 물지 않으면?	수치가 부정확하다	흡연·약 지침을 지킨다	정확한 곡선을 얻으려고	나트륨이 변한다	혈액형이 변한다	협조·교육이 필요하다.	흡연·약 지침을 지킨다은(는) 같은 단원의 이웃 개념이다.	정확한 곡선을 얻으려고은(는) 같은 단원의 이웃 개념이다.	전해질과 무관하다.	수혈과 무관하다.
심전도실에서 휴대폰을 멀리하는 이유는?	간섭이 가능해서	미관 때문에	비용 때문에	습관 때문에	무관해서	전기 간섭을 줄인다.	미관이 아니다.	비용이 아니다.	습관이 아니다.	관련 있다.
임상생리 표준 검사 조건에서 금속 장신구를 빼는 이유는?	간섭·접촉 방해를 줄이려고	미관만	비용만	무관해서	향기 때문에	검사 준비이다.	미관이 아니다.	비용이 아니다.	관련 있다.	향이 아니다.
표준 12유도 심전도에서 흉부유도 개수는?	6개	3개	1개	12개	0개	V1–V6이다.	일부만 센 이웃이다.	단일이다.	전체 12와 혼동.	0이 아니다.
표준 12유도 기록 시 사지전극을 붙이는 위치로 옳은 것은?	손목과 발목	이마만	등만	손가락 끝만 항상	발가락 끝만 항상	표준 위치이다.	뇌파 위치에 가깝다.	등은 흉부와 다르다.	말단만은 표준이 아니다.	말단만은 표준이 아니다.
