수혈 후 용혈 의심 때 DAT(직접항글로불린)가 보는 것은?	적혈구에 붙은 항체/보체를 본다	혈청 자유항체만 본다	Hb만 본다	환자 적혈구 + 공여 혈청	수혈 전 적합을 확인한다	in vivo 감작이다.	IAT 이웃이다.	혈구 지수이다.	환자 적혈구 + 공여 혈청은(는) 같은 단원의 이웃 개념이다.	수혈 전 적합을 확인한다은(는) 같은 단원의 이웃 개념이다.
항체선별에서 IAT(간접항글로불린)가 보는 것은?	혈청 항체를 검출한다	적혈구 부착만 본다	Hb만 본다	Hct만 본다	수혈 전 적합을 확인한다	in vitro이다.	DAT 이웃이다.	혈구이다.	혈구이다.	수혈 전 적합을 확인한다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 급성용혈수혈반응의 흔한 원인은?	ABO 부적합	비규칙항체를 찾는다	적혈구에 붙은 항체/보체를 본다	혈청 항체를 검출한다	백혈구·사이토카인	환자 바꿈 등이다.	비규칙항체를 찾는다은(는) 같은 단원의 이웃 개념이다.	적혈구에 붙은 항체/보체를 본다은(는) 같은 단원의 이웃 개념이다.	혈청 항체를 검출한다은(는) 같은 단원의 이웃 개념이다.	백혈구·사이토카인은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 발열성 비용혈반응의 흔한 관련은?	백혈구·사이토카인	적혈구에 붙은 항체/보체를 본다	혈청 항체를 검출한다	ABO 부적합	두드러기·가려움	FNHTR이다.	적혈구에 붙은 항체/보체를 본다은(는) 같은 단원의 이웃 개념이다.	혈청 항체를 검출한다은(는) 같은 단원의 이웃 개념이다.	ABO 부적합은(는) 같은 단원의 이웃 개념이다.	두드러기·가려움은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 알레르기 수혈반응의 증상은?	두드러기·가려움	혈청 항체를 검출한다	ABO 부적합	백혈구·사이토카인	수혈 관련 급성폐손상	항히스타민 등이다.	혈청 항체를 검출한다은(는) 같은 단원의 이웃 개념이다.	ABO 부적합은(는) 같은 단원의 이웃 개념이다.	백혈구·사이토카인은(는) 같은 단원의 이웃 개념이다.	수혈 관련 급성폐손상은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 TRALI와 관련해 아는 것은?	수혈 관련 급성폐손상	ABO 부적합	백혈구·사이토카인	두드러기·가려움	냉장 1–6℃	호흡곤란이다.	ABO 부적합은(는) 같은 단원의 이웃 개념이다.	백혈구·사이토카인은(는) 같은 단원의 이웃 개념이다.	두드러기·가려움은(는) 같은 단원의 이웃 개념이다.	냉장 1–6℃은(는) 같은 단원의 이웃 개념이다.
출고 전 적혈구제제를 보관하는 온도로 옳은 것은?	냉장 1–6℃	실온 교반	일상 −80℃	37℃ 상시	실온 1개월	RBC이다.	혈소판 이웃이다.	동결적혈구 특수 이웃이다.	가온은 출고 직전이다.	유효기간을 넘긴다.
출고 전 혈소판제제 보관 조건으로 옳은 것은?	실온 교반	1–6℃ 냉장만	동결만	37℃ 배양	빛에 방치	PLT이다.	적혈구 이웃이다.	FFP 이웃이다.	배양이 아니다.	품질이 떨어진다.
신선동결혈장(FFP) 보관 조건으로 옳은 것은?	냉동	실온 1개월	냉장 1년 개봉	37℃	배양기	신선동결혈장이다.	실온은 부적합이다.	해동 후 유효가 짧다.	가온 보관이 아니다.	배양이 아니다.
혈액은행 수혈전 검사에서 적혈구 수혈의 주목적은?	산소운반 개선	항체 제거만	백혈구 증가만	냉장 1–6℃	나트륨 상승만	빈혈이다.	혈장교환 이웃이다.	WBC와 반대일 수 있다.	냉장 1–6℃은(는) 같은 단원의 이웃 개념이다.	전해질이 목적이 아니다.
혈액은행 수혈전 검사에서 혈소판 수혈의 주목적은?	출혈 예방·치료	산소운반만	항체 제거만	실온 교반	냉동	혈소판감소이다.	RBC 이웃이다.	혈장교환 이웃이다.	실온 교반은(는) 같은 단원의 이웃 개념이다.	냉동은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 FFP 수혈의 주목적은?	응고인자 보충	산소운반만	혈소판만	냉동	철만	응고이상이다.	RBC 이웃이다.	PLT 이웃이다.	냉동은(는) 같은 단원의 이웃 개념이다.	철대사이다.
혈액은행 수혈전 검사에서 Cryoprecipitate에 많은 것은?	피브리노겐·VIII 등	알부민만	산소운반 개선	칼륨만	포도당만	동결침전물이다.	알부민제제 이웃이다.	산소운반 개선은(는) 같은 단원의 이웃 개념이다.	전해질이다.	당이다.
혈액은행 수혈전 검사에서 RhIg(항-D)의 목적은?	Rh 감작 예방	ABO를 바꾼다	철을 보충한다	출혈 예방·치료	혈압을 조절한다	Rh 음성 산모이다.	혈액형이 바뀌지 않는다.	철제제가 아니다.	출혈 예방·치료은(는) 같은 단원의 이웃 개념이다.	항고혈압이 아니다.
혈액은행 수혈전 검사에서 신생아용혈질환과 관련 깊은 것은?	모체 항체	응고인자 보충	피브리노겐·VIII 등	Rh 감작 예방	어떤 항체인지 안다	HDFN이다.	응고인자 보충은(는) 같은 단원의 이웃 개념이다.	피브리노겐·VIII 등은(는) 같은 단원의 이웃 개념이다.	Rh 감작 예방은(는) 같은 단원의 이웃 개념이다.	어떤 항체인지 안다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 항체동정의 목적은?	어떤 항체인지 안다	피브리노겐·VIII 등	나트륨을 본다	칼륨을 본다	심전도를 본다	패널세포이다.	피브리노겐·VIII 등은(는) 같은 단원의 이웃 개념이다.	전해질이다.	전해질이다.	생리이다.
37℃에서 중요한 항체는?	임상적으로 유의한 IgG 등	Rh 감작 예방	모체 항체	어떤 항체인지 안다	낮은 온도에서 반응한다	가온항체이다.	Rh 감작 예방은(는) 같은 단원의 이웃 개념이다.	모체 항체은(는) 같은 단원의 이웃 개념이다.	어떤 항체인지 안다은(는) 같은 단원의 이웃 개념이다.	낮은 온도에서 반응한다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 한랭응집소는 주로?	낮은 온도에서 반응한다	모체 항체	어떤 항체인지 안다	임상적으로 유의한 IgG 등	환자·검체·혈액을 확인한다	cold agglutinin이다.	모체 항체은(는) 같은 단원의 이웃 개념이다.	어떤 항체인지 안다은(는) 같은 단원의 이웃 개념이다.	임상적으로 유의한 IgG 등은(는) 같은 단원의 이웃 개념이다.	환자·검체·혈액을 확인한다은(는) 같은 단원의 이웃 개념이다.
수혈 전 가장 중요한 것은?	환자·검체·혈액을 확인한다	속도만	색깔만	냄새만	가격만	Right patient이다.	속도만이 아니다.	색만이 아니다.	향이 아니다.	가격이 아니다.
검체 라벨 오류 시?	재채혈한다	추정으로 진행한다	이름 비슷하면 진행한다	라벨 없이 진행한다	임의 수정한다	안전이다.	추정이 아니다.	유사 이름은 위험이다.	라벨이 필수이다.	조작이 아니다.
혈액은행 수혈전 검사에서 혈액형 전·후방 불일치 시?	원인을 규명한 뒤 보고한다	아무거나 출고한다	무시한다	삭제한다	추정한다	문제 해결이다.	출고하면 안 된다.	무시하면 안 된다.	기록은 남긴다.	확정이 필요하다.
항체선별 양성이면?	동정하고 적합혈을 찾는다	무조건 수혈한다	무시한다	삭제한다	임의로 음성 처리한다	추가 검사이다.	조사 전 출고가 아니다.	무시하면 안 된다.	기록은 남긴다.	조작이 아니다.
교차부적합이면?	출고하지 않고 조사한다	그대로 출고한다	라벨만 바꾼다	환자만 바꾼다	기록을 삭제한다	안전이다.	출고하면 안 된다.	라벨 조작이다.	환자 바꿈이다.	은폐이다.
수혈 시작 후 이상 증상 시?	즉시 중단하고 보고한다	더 빠르게 주입한다	무시한다	기록을 삭제한다	추정만 한다	응급이다.	증량이 아니다.	무시하면 안 된다.	기록은 남긴다.	확정 보고이다.
혈액은행 수혈전 검사에서 항글로불린 시약의 역할은?	IgG·보체를 연결한다	항원을 제거한다	항체를 제거한다	적혈구만 파괴한다	동정하고 적합혈을 찾는다	AHG이다.	항원은 남는다.	검출이 목적이다.	용혈이 목적이 아니다.	동정하고 적합혈을 찾는다은(는) 같은 단원의 이웃 개념이다.
AHG 전 세척이 중요한 이유는?	남은 글로불린을 제거하려고	항원을 늘리려고	항체를 늘리려고	색만 맞추려고	향만 맞추려고	위음성을 막는다.	항원이 늘지 않는다.	결합 항체를 씻어내면 안 된다.	색이 아니다.	향이 아니다.
혈액은행 수혈전 검사에서 체크셀(control cell)의 목적은?	음성 결과를 검증한다	양성을 조작한다	혈액형을 바꾼다	환자를 바꾼다	라벨을 바꾼다	AHG 단계 QC이다.	조작이 아니다.	형별이 바뀌지 않는다.	식별이 바뀌지 않는다.	식별이 바뀌지 않는다.
혈액은행 수혈전 검사에서 신생아 혈액형 시 주의점은?	역검정이 약할 수 있다	IgG·보체를 연결한다	남은 글로불린을 제거하려고	음성 결과를 검증한다	태아에 위험한 항체를 찾으려고	전방 위주이다.	IgG·보체를 연결한다은(는) 같은 단원의 이웃 개념이다.	남은 글로불린을 제거하려고은(는) 같은 단원의 이웃 개념이다.	음성 결과를 검증한다은(는) 같은 단원의 이웃 개념이다.	태아에 위험한 항체를 찾으려고은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 산모 항체선별이 중요한 이유는?	태아에 위험한 항체를 찾으려고	산모 키 때문에	산모 시력 때문에	산모 청력 때문에	산모 옷색 때문에	주산기이다.	신장과 무관하다.	안과와 무관하다.	이비인후와 무관하다.	복장과 무관하다.
혈액은행 수혈전 검사에서 항-K의 중요성은?	용혈수혈·HDFN	음성 결과를 검증한다	역검정이 약할 수 있다	태아에 위험한 항체를 찾으려고	지연성 용혈과 관련	임상적 유의이다.	음성 결과를 검증한다은(는) 같은 단원의 이웃 개념이다.	역검정이 약할 수 있다은(는) 같은 단원의 이웃 개념이다.	태아에 위험한 항체를 찾으려고은(는) 같은 단원의 이웃 개념이다.	지연성 용혈과 관련은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 항-Jka의 특징으로 배우는 것은?	지연성 용혈과 관련	역검정이 약할 수 있다	태아에 위험한 항체를 찾으려고	용혈수혈·HDFN	임상적 중요성이 낮을 수 있다	Kidd이다.	역검정이 약할 수 있다은(는) 같은 단원의 이웃 개념이다.	태아에 위험한 항체를 찾으려고은(는) 같은 단원의 이웃 개념이다.	용혈수혈·HDFN은(는) 같은 단원의 이웃 개념이다.	임상적 중요성이 낮을 수 있다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 루이스 항체는 흔히?	임상적 중요성이 낮을 수 있다	태아에 위험한 항체를 찾으려고	용혈수혈·HDFN	지연성 용혈과 관련	IgM	기본이다.	태아에 위험한 항체를 찾으려고은(는) 같은 단원의 이웃 개념이다.	용혈수혈·HDFN은(는) 같은 단원의 이웃 개념이다.	지연성 용혈과 관련은(는) 같은 단원의 이웃 개념이다.	IgM은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 보체를 잘 결합하는 항체 예는?	IgM	용혈수혈·HDFN	지연성 용혈과 관련	임상적 중요성이 낮을 수 있다	알부민만	한랭항체 등이다.	용혈수혈·HDFN은(는) 같은 단원의 이웃 개념이다.	지연성 용혈과 관련은(는) 같은 단원의 이웃 개념이다.	임상적 중요성이 낮을 수 있다은(는) 같은 단원의 이웃 개념이다.	단백이지 항체가 아니다.
혈액은행 수혈전 검사에서 효소처리 세포가 쓰이는 이유는?	일부 항체 반응을 강화하려고	지연성 용혈과 관련	임상적 중요성이 낮을 수 있다	나트륨을 측정하려고	고정하려고	실험실 기법이다.	지연성 용혈과 관련은(는) 같은 단원의 이웃 개념이다.	임상적 중요성이 낮을 수 있다은(는) 같은 단원의 이웃 개념이다.	전해질이 아니다.	조직이 아니다.
혈액은행 수혈전 검사에서 조사 혈액의 목적은?	GVHD 예방	철 제거	항체 제거	임상적 중요성이 낮을 수 있다	나트륨 제거	면역저하 환자이다.	철이 목적이 아니다.	항체가 목적이 아니다.	임상적 중요성이 낮을 수 있다은(는) 같은 단원의 이웃 개념이다.	전해질이 아니다.
혈액은행 수혈전 검사에서 백혈구제거의 이점은?	발열반응·CMV 등을 줄인다	IgM	일부 항체 반응을 강화하려고	GVHD 예방	항원을 최소화해 우선 투여한다	leukoreduction이다.	IgM은(는) 같은 단원의 이웃 개념이다.	일부 항체 반응을 강화하려고은(는) 같은 단원의 이웃 개념이다.	GVHD 예방은(는) 같은 단원의 이웃 개념이다.	항원을 최소화해 우선 투여한다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 긴급수혈 시 O음성의 의미는?	항원을 최소화해 우선 투여한다	일부 항체 반응을 강화하려고	GVHD 예방	발열반응·CMV 등을 줄인다	검사를 영구 생략한다	응급 프로토콜이다.	일부 항체 반응을 강화하려고은(는) 같은 단원의 이웃 개념이다.	GVHD 예방은(는) 같은 단원의 이웃 개념이다.	발열반응·CMV 등을 줄인다은(는) 같은 단원의 이웃 개념이다.	이후 검사는 한다.
혈액은행 수혈전 검사에서 대량수혈 합병증 예는?	저체온·구연산·고칼륨 등	GVHD 예방	발열반응·CMV 등을 줄인다	항원을 최소화해 우선 투여한다	지연용혈을 의심한다	개념이다.	GVHD 예방은(는) 같은 단원의 이웃 개념이다.	발열반응·CMV 등을 줄인다은(는) 같은 단원의 이웃 개념이다.	항원을 최소화해 우선 투여한다은(는) 같은 단원의 이웃 개념이다.	지연용혈을 의심한다은(는) 같은 단원의 이웃 개념이다.
수혈 후 황달·Hb 하락이면?	지연용혈을 의심한다	발열반응·CMV 등을 줄인다	항원을 최소화해 우선 투여한다	저체온·구연산·고칼륨 등	항-D 생성	조사한다.	발열반응·CMV 등을 줄인다은(는) 같은 단원의 이웃 개념이다.	항원을 최소화해 우선 투여한다은(는) 같은 단원의 이웃 개념이다.	저체온·구연산·고칼륨 등은(는) 같은 단원의 이웃 개념이다.	항-D 생성은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 D 음성에게 D 양성 수혈 시 위험은?	항-D 생성	항원을 최소화해 우선 투여한다	ABO만 변화	철만 변화	저체온·구연산·고칼륨 등	감작이다.	항원을 최소화해 우선 투여한다은(는) 같은 단원의 이웃 개념이다.	ABO가 바뀌지 않는다.	철과 등가가 아니다.	저체온·구연산·고칼륨 등은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 가임기 D 음성에게 특히 중요한 것은?	D 음성 혈액과 RhIg	저체온·구연산·고칼륨 등	지연용혈을 의심한다	항-D 생성	문제가 있으므로 재검한다	HDFN 예방이다.	저체온·구연산·고칼륨 등은(는) 같은 단원의 이웃 개념이다.	지연용혈을 의심한다은(는) 같은 단원의 이웃 개념이다.	항-D 생성은(는) 같은 단원의 이웃 개념이다.	문제가 있으므로 재검한다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 전방이 A, 후방이 O처럼 불일치하면?	문제가 있으므로 재검한다	A형으로 출고한다	O형으로 출고한다	무시한다	삭제한다	불일치 해결이다.	확정 전 출고가 아니다.	확정 전 출고가 아니다.	무시하면 안 된다.	기록은 남긴다.
혈액은행 수혈전 검사에서 응집 4+는?	강한 응집	응집 없음	용혈만	항-D 생성	판독 불가	강도이다.	0이다.	용혈도 양성일 수 있으나 4+와 다르다.	항-D 생성은(는) 같은 단원의 이웃 개념이다.	판독한다.
혈액은행 수혈전 검사에서 용혈이 양성 반응으로 의미될 수 있는 이유는?	항체-보체 반응이어서	D 음성 혈액과 RhIg	문제가 있으므로 재검한다	강한 응집	반응 조건을 맞추려고	판독이다.	D 음성 혈액과 RhIg은(는) 같은 단원의 이웃 개념이다.	문제가 있으므로 재검한다은(는) 같은 단원의 이웃 개념이다.	강한 응집은(는) 같은 단원의 이웃 개념이다.	반응 조건을 맞추려고은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 생리식염수 부유의 목적은?	반응 조건을 맞추려고	고정하려고	염색하려고	배양하려고	박절하려고	시험관법이다.	조직이 아니다.	염색이 아니다.	배양이 아니다.	조직이 아니다.
원심 후 판독 전 하는 것은?	부드럽게 풀어 본다	세게 흔든다	가열한다	끓인다	버린다	응집을 확인한다.	응집이 풀린다.	용혈이 난다.	파괴된다.	검체를 잃는다.
혈액은행 수혈전 검사에서 혈액형 시약 대조의 목적은?	시약·반응을 확인한다	미관	가격	향기	무게	QC이다.	미관이 아니다.	가격이 아니다.	향이 아니다.	무게가 아니다.
출고 전 육안 확인은?	용혈·응고·라벨	맛	향만	가격만	무게만	품질이다.	미각이 아니다.	후각만이 아니다.	가격이 아니다.	무게만이 아니다.
혈액은행 수혈전 검사에서 반납 혈액 재사용 조건은?	규정 온도·시간 내	아무 때나	부드럽게 풀어 본다	개봉 후 무제한	실온 하루	정책이다.	제한이 있다.	부드럽게 풀어 본다은(는) 같은 단원의 이웃 개념이다.	개봉 제한이 있다.	콜드체인을 지킨다.
혈액은행 수혈전 검사에서 수혈요청서에 필요한 것은?	환자정보·성분·용량	시약·반응을 확인한다	점심	유니폼	주차	정확한 의뢰이다.	시약·반응을 확인한다은(는) 같은 단원의 이웃 개념이다.	식사가 아니다.	복장이 아니다.	주차가 아니다.
혈액은행 수혈전 검사에서 교차시험 생략이 가능한 예는?	응급 프로토콜	용혈·응고·라벨	규정 온도·시간 내	환자정보·성분·용량	이름이 비슷할 때	규정이다.	용혈·응고·라벨은(는) 같은 단원의 이웃 개념이다.	규정 온도·시간 내은(는) 같은 단원의 이웃 개념이다.	환자정보·성분·용량은(는) 같은 단원의 이웃 개념이다.	유사 이름은 위험이다.
혈액은행 수혈전 검사에서 혈액은행 전산의 목적은?	이력·재고·적합 관리	게임	광고	삭제	식별 생략	추적이다.	오락이 아니다.	홍보가 아니다.	기록은 남긴다.	식별은 필수이다.
혈액은행 수혈전 검사에서 수혈 동의의 의미는?	위험·이득을 설명한 뒤 동의한다	무조건 강제한다	설명을 생략한다	위조를 허용한다	비밀을 공개한다	윤리이다.	강제가 아니다.	설명이 필요하다.	위조는 불법이다.	비밀을 지킨다.
혈액은행 수혈전 검사에서 혈청학적 창기란?	표지자가 나오기 전 기간	응급 프로토콜	이력·재고·적합 관리	혈액형 기간	교차 기간	감염 검사이다.	응급 프로토콜은(는) 같은 단원의 이웃 개념이다.	이력·재고·적합 관리은(는) 같은 단원의 이웃 개념이다.	형별과 다르다.	적합시험과 다르다.
혈액은행 수혈전 검사에서 헌혈 부적격 예는?	감염·위험행위 등	왼손잡이	안경	키 170	혈액형 A	문진·검사이다.	손잡이와 무관하다.	교정과 무관하다.	신장과 무관하다.	A형은 부적격이 아니다.
혈액은행 수혈전 검사에서 HIV 선별의 목적은?	수혈감염을 예방한다	혈액형만 본다	교차만 한다	DAT만 한다	철만 본다	헌혈검사이다.	형별과 다르다.	적합과 다르다.	콤스와 다르다.	철과 다르다.
혈액은행 수혈전 검사에서 HBsAg가 의미하는 것은?	B형간염 표면항원	혈액형	Rh	교차	DAT	감염표지이다.	형별이 아니다.	Rh가 아니다.	적합이 아니다.	콤스가 아니다.
HCV 항체 양성이면?	추가 확인 검사를 한다	무시한다	바로 헌혈 적합이다	혈액형이 바뀐다	Rh가 바뀐다	감염검사이다.	무시하면 안 된다.	부적격 평가이다.	형이 바뀌지 않는다.	Rh가 바뀌지 않는다.
혈액은행 수혈전 검사에서 매독 선별(비트레포네마) 예는?	RPR/VDRL	ABO	Rh	교차	DAT	선별이다.	형별이다.	Rh이다.	적합이다.	콤스이다.
혈액은행 수혈전 검사에서 ELISA는 면역혈청학에서?	항원항체를 정량·검출한다	Gram이다	B형간염 표면항원	심전도이다	폐기능이다	감염표지 등이다.	세균 염색이다.	B형간염 표면항원은(는) 같은 단원의 이웃 개념이다.	생리이다.	생리이다.
혈액은행 수혈전 검사에서 겔카드법의 특징은?	원심 후 층으로 판독한다	추가 확인 검사를 한다	RPR/VDRL	항원항체를 정량·검출한다	간편·신속	원주응집이다.	추가 확인 검사를 한다은(는) 같은 단원의 이웃 개념이다.	RPR/VDRL은(는) 같은 단원의 이웃 개념이다.	항원항체를 정량·검출한다은(는) 같은 단원의 이웃 개념이다.	간편·신속은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 카드법의 장점은?	간편·신속	RPR/VDRL	항원항체를 정량·검출한다	원심 후 층으로 판독한다	민감하고 표준적이다	선별·형별에 쓴다.	RPR/VDRL은(는) 같은 단원의 이웃 개념이다.	항원항체를 정량·검출한다은(는) 같은 단원의 이웃 개념이다.	원심 후 층으로 판독한다은(는) 같은 단원의 이웃 개념이다.	민감하고 표준적이다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 시험관법의 장점은?	민감하고 표준적이다	항원항체를 정량·검출한다	원심 후 층으로 판독한다	간편·신속	적정 온도·시간을 지킨다	기본이다.	항원항체를 정량·검출한다은(는) 같은 단원의 이웃 개념이다.	원심 후 층으로 판독한다은(는) 같은 단원의 이웃 개념이다.	간편·신속은(는) 같은 단원의 이웃 개념이다.	적정 온도·시간을 지킨다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 수혈용 혈액 운반 시?	적정 온도·시간을 지킨다	실온에 하루 둔다	가열한다	냉동 해동을 반복한다	라벨을 제거한다	콜드체인이다.	품질이 떨어진다.	용혈이 난다.	파괴된다.	추적이 안 된다.
혈액은행 수혈전 검사에서 자가수혈의 의미는?	본인 피를 미리 확보한다	타인 피를 무검사로 쓴다	간편·신속	민감하고 표준적이다	적정 온도·시간을 지킨다	개념이다.	검사가 필요하다.	간편·신속은(는) 같은 단원의 이웃 개념이다.	민감하고 표준적이다은(는) 같은 단원의 이웃 개념이다.	적정 온도·시간을 지킨다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 CMV 음성 혈액이 필요한 예는?	저체중아·이식 등	모든 성인 필수만	민감하고 표준적이다	적정 온도·시간을 지킨다	본인 피를 미리 확보한다	특수이다.	모든 성인이 필수는 아니다.	민감하고 표준적이다은(는) 같은 단원의 이웃 개념이다.	적정 온도·시간을 지킨다은(는) 같은 단원의 이웃 개념이다.	본인 피를 미리 확보한다은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 혈소판 수혈불응 원인 예는?	항체·소비·비면역	적정 온도·시간을 지킨다	본인 피를 미리 확보한다	저체중아·이식 등	이식·혈소판수혈 등	개념이다.	적정 온도·시간을 지킨다은(는) 같은 단원의 이웃 개념이다.	본인 피를 미리 확보한다은(는) 같은 단원의 이웃 개념이다.	저체중아·이식 등은(는) 같은 단원의 이웃 개념이다.	이식·혈소판수혈 등은(는) 같은 단원의 이웃 개념이다.
혈액은행 수혈전 검사에서 HLA와 가까운 분야는?	이식·혈소판수혈 등	Gram 염색만	본인 피를 미리 확보한다	심전도만	폐기능만	면역유전이다.	미생물이다.	본인 피를 미리 확보한다은(는) 같은 단원의 이웃 개념이다.	생리이다.	생리이다.
수혈전 검사 검체 유효기간을 두는 이유?	최근 감작을 반영하려고	미관 때문에	가격 때문에	향기 때문에	무게 때문에	정책이다.	미관이 아니다.	가격이 아니다.	향이 아니다.	무게가 아니다.
임산부 RhIg 후 항체선별은?	수동 항-D가 나올 수 있다	항체·소비·비면역	이식·혈소판수혈 등	최근 감작을 반영하려고	시약·세포 대조를 한다	해석이다.	항체·소비·비면역은(는) 같은 단원의 이웃 개념이다.	이식·혈소판수혈 등은(는) 같은 단원의 이웃 개념이다.	최근 감작을 반영하려고은(는) 같은 단원의 이웃 개념이다.	시약·세포 대조를 한다은(는) 같은 단원의 이웃 개념이다.
