「의료법」상 비밀누설 금지의 예외에 가장 가까운 것은?	법정 감염병 신고	동료 학습을 위한 실명 차트 공유	학술대회 사례의 식별정보 공개	원내 게시판 결과 공지	퇴원 후 가족에 대한 포괄 설명	법령이 정한 신고·제공은 비밀누설 금지의 예외가 된다.	학습 목적이라도 실명 공유는 예외가 아니다.	식별정보 공개는 동의·비식별이 필요하다.	게시판 공지는 예외가 아니다.	포괄 가족 설명은 대리 요건을 갖춰야 한다.
「의료법」상 정당한 사유 없이 거부해서는 안 되는 것으로 가장 적절한 것은?	응급환자에 대한 진료	비급여 상담	건강기능식품 설명	미용 상담 예약	증명서 우편 재발송	응급진료 거부는 법령으로 제한된다.	상담 거부와 응급진료 거부를 혼동한 이웃 개념이다.	건강기능식품은 응급진료 의무와 다르다.	미용 예약은 응급 조항이 아니다.	우편 재발송은 응급 조항이 아니다.
「의료법」상 의료광고로 허용되는 내용에 해당하는 것은?	진료과목과 진료시간 안내	완치 보장 표현	시술 전후 과장 사진	비의료인 시술 홍보	체험담을 가장한 효과 단정	과목·시간·위치 등 사실 안내는 허용 범위에 가깝다.	완치 보장은 금지 유형이다.	과장 전후 사진은 금지 유형이다.	비의료인 시술 광고는 금지 유형이다.	단정적 체험담은 금지 유형이다.
「의료법」상 의료광고 금지에 해당하지 않는 것은?	의료기관 전화번호 게시	허위 치료율 표시	비교 우월 단정	환자 실명 후기 게시	부작용 없는 시술 단정	연락처 안내는 금지 광고가 아니다.	허위 치료율은 금지이다.	부당 비교는 금지이다.	실명 후기는 금지·제한 대상이다.	무부작용 단정은 금지이다.
진단서 발급을 정당한 사유 없이 거부한 경우 가장 가깝게 적용되는 규범은?	의료법상 증명서 발급 의무	의료기사법상 업무 범위	혈액관리법상 헌혈 적격	지역보건법상 보건소 설치	감염병예방법상 격리 명령	진단서 등 증명서 발급은 의료법 영역이다.	의료기사 업무 범위 조항의 이웃이다.	헌혈 적격 조항의 이웃이다.	보건소 설치 조항의 이웃이다.	격리 명령 조항의 이웃이다.
「의료기사 등에 관한 법률」상 의료기사에 해당하지 않는 것은?	간호사	방사선사	물리치료사	작업치료사	치과기공사	간호사는 의료인이며 의료기사 목록에 없다.	방사선사는 의료기사이다.	물리치료사는 의료기사이다.	작업치료사는 의료기사이다.	치과기공사는 의료기사이다.
「의료기사 등에 관한 법률」상 임상병리사 업무에 해당하지 않는 것은?	의약품 처방	임상화학 검사	미생물 검사	생리기능검사	병리검사	처방은 의료인 업무로 임상병리사 범위 밖이다.	임상화학 검사는 범위 안이다.	미생물 검사는 범위 안이다.	생리기능검사는 범위 안이다.	병리검사는 범위 안이다.
「의료기사 등에 관한 법률」상 의료기사가 업무를 수행할 때의 지도 관계로 옳은 것은?	의사 또는 치과의사의 지도를 받는다	한의사의 처방에 따라 독립 개설한다	약사의 조제 지시를 따른다	보건소장 허가로 독자 진료한다	간호사 감독 하에 처방한다	의료기사는 의사·치과의사 지도 하에 면허 범위 업무를 한다.	한의사 지도·개설은 이 조의 이웃이 아니다.	약사 조제는 다른 직역 조항이다.	독자 진료는 의료기사 조항이 아니다.	간호사 감독·처방은 다른 직역 관계이다.
「의료기사 등에 관한 법률」상 의료기사가 매년 이수하여야 하는 보수교육 시간은?	8시간	4시간	6시간	12시간	16시간	의료기사 연간 보수교육은 8시간 이상이다.	법정 시간보다 짧은 이웃 숫자이다.	법정 시간보다 짧은 이웃 숫자이다.	다른 직역 보수교육 시간과 혼동하기 쉬운 이웃이다.	법정 시간보다 긴 이웃 숫자이다.
「의료기사 등에 관한 법률」상 면허 신고를 하여야 하는 주기는?	3년마다	1년마다	2년마다	5년마다	10년마다	의료기사 면허 신고는 3년마다이다.	연간 보수교육 주기와 혼동한 이웃이다.	일부 갱신·교육 주기와 혼동한 이웃이다.	검사소견 보존(5년)과 혼동한 이웃이다.	진료기록부 보존(10년)과 혼동한 이웃이다.
「의료기사 등에 관한 법률」상 면허 결격사유에 해당하지 않는 것은?	관련 학과를 졸업한 사실	피성년후견인인 경우	마약류 중독자인 경우	금고 이상의 실형을 받고 그 집행이 끝나지 않은 경우	이 법을 위반하여 금고 이상의 선고를 받고 그 집행이 끝나지 않은 경우	학력은 결격이 아니라 응시·면허 요건 쪽이다.	피성년후견인은 결격 유형이다.	마약류 중독은 결격 유형이다.	집행 미종료 금고형은 결격 유형이다.	이 법 위반 금고형은 결격 유형이다.
임상병리사가 의사 지도 없이 독자적으로 진단과 처방을 한 경우 가장 가깝게 문제 되는 것은?	면허 범위 및 지도 규정 위반	한지주의 위반만	혈액 매매 금지 위반	보건소 미설치	진료기록 보존기간 단축	독자 진단·처방은 의료기사 업무·지도 범위를 벗어난다.	한지주의는 근무 기관 수 조항이다.	매혈 금지는 혈액관리법 이웃이다.	보건소 설치는 지역보건법 이웃이다.	보존기간은 기록 조항이다.
「감염병의 예방 및 관리에 관한 법률」상 제1급 감염병을 신고하여야 하는 시기는?	즉시	24시간 이내	48시간 이내	7일 이내	14일 이내	제1급은 지체 없이(즉시) 신고한다.	제2급·제3급 일반 시한(24시간)의 이웃이다.	법정 급별 시한이 아닌 중간값이다.	제4급 일반 시한(7일)의 이웃이다.	법정 급별 시한이 아닌 더 긴 기간이다.
「감염병의 예방 및 관리에 관한 법률」상 제2급 감염병의 일반적인 신고 시한은?	24시간 이내	즉시	48시간 이내	7일 이내	30일 이내	제2급은 24시간 이내 신고가 원칙이다.	제1급 즉시 신고와 혼동한 이웃이다.	법정 일반 시한이 아닌 중간값이다.	제4급(7일)과 혼동한 이웃이다.	법정 시한이 아닌 긴 기간이다.
「감염병의 예방 및 관리에 관한 법률」상 제4급 감염병의 일반적인 신고 시한은?	7일 이내	즉시	24시간 이내	48시간 이내	30일 이내	제4급은 7일 이내 신고가 일반적이다.	제1급 즉시와 혼동한 이웃이다.	제2급·제3급(24시간)과 혼동한 이웃이다.	법정 급별 시한이 아닌 중간값이다.	법정 시한이 아닌 긴 기간이다.
「감염병의 예방 및 관리에 관한 법률」상 신고의무자에 해당하지 않는 것은?	검체 운반을 위탁받은 택배 기사	의사	한의사	의료기관의 장	감염병병원체 확인 기관의 장	단순 운반 위탁자는 신고의무자 목록에 없다.	의사는 신고의무자이다.	한의사는 신고의무자이다.	의료기관의 장은 신고의무자이다.	병원체 확인 기관의 장은 신고의무자이다.
의사가 제1급 감염병으로 의심되는 환자를 진료한 뒤 신고하여야 하는 기관으로 가장 적절한 것은?	관할 보건소장	식품의약품안전처장	국민건강보험공단	한국보건의료인국가시험원	관할 경찰서장	감염병 신고는 관할 보건소장에게 한다.	식약처는 의약품·식품 행정 이웃이다.	건보공단은 보험 행정 이웃이다.	국시원은 시험 행정 이웃이다.	경찰 신고는 형사 절차 이웃이다.
「감염병의 예방 및 관리에 관한 법률」상 역학조사를 실시할 수 있는 주체로 가장 적절한 것은?	질병관리청장 또는 시·도지사	의료기사 개인	약사 개인	헌혈자 본인	검체 운반원	역학조사 실시 권한은 방역 행정 주체에게 있다.	개인 의료기사는 실시 주체가 아니다.	약사 개인은 실시 주체가 아니다.	헌혈자는 대상·자료원에 가깝다.	운반원은 실시 주체가 아니다.
「지역보건법」상 보건소를 설치하는 단위로 옳은 것은?	시·군·구	읍·면	시·도	리	광역경제권	보건소는 시·군·구에 설치한다.	읍·면은 보건지소 설치 단위의 이웃이다.	시·도는 광역 보건행정 단위이다.	리는 하부 행정구역이다.	법령상 보건소 설치 단위가 아니다.
「지역보건법」상 읍·면에 둘 수 있는 지역보건의료기관은?	보건지소	보건소	보건의료원만	혈액원	검역소	읍·면에는 보건지소를 둘 수 있다.	보건소는 시·군·구 단위이다.	보건의료원은 병원급 공공기관 유형이다.	혈액원은 혈액관리법상 기관이다.	검역소는 검역법 이웃이다.
「지역보건법」상 지방자치단체의 장이 지역보건의료계획을 수립하는 일반적인 주기는?	4년마다	1년마다	2년마다	5년마다	10년마다	지역보건의료계획은 매 4년 수립이 원칙이다.	연간 사업계획과 혼동한 이웃이다.	면허 신고(3년)에 가까운 짧은 주기 이웃이다.	인구주택총조사(5년)와 혼동한 이웃이다.	진료기록 보존(10년)과 혼동한 이웃이다.
「지역보건법」상 보건소 업무에 해당하지 않는 것은?	상급종합병원 지정	지역 감염병 관리	예방접종 사업	건강증진 사업	모자보건 사업	상급종합병원 지정은 다른 의료법·지정 제도이다.	감염병 관리는 보건소 업무이다.	예방접종은 보건소 업무이다.	건강증진은 보건소 업무이다.	모자보건은 보건소 업무이다.
「혈액관리법」상 금지되는 행위로 가장 적절한 것은?	대가를 주고 혈액을 사고파는 행위	무상 헌혈의 권장	혈액형·감염 표지 검사	혈액제제 온도 관리	특정수혈부작용 보고	유상 매혈은 금지된다.	무상 헌혈은 권장된다.	선별검사는 의무에 가깝다.	보관 관리는 의무이다.	부작용 보고는 의무이다.
「혈액관리법」상 혈액원 개설 허가권자로 가장 적절한 것은?	보건복지부장관	시장·군수·구청장	보건소장	식품의약품안전처장	시·도 교육감	혈액원 개설은 보건복지부장관 허가 사항이다.	기초단체장은 보건소·일부 신고의 이웃 주체이다.	보건소장은 감염병 신고 창구의 이웃이다.	식약처는 의약품 행정 이웃이다.	교육감은 교육 행정 이웃이다.
수혈 후 법령이 정한 특정수혈부작용이 발생한 경우 보고 체계로 가장 적절한 것은?	혈액원과 보건복지부장관 등 법령이 정한 자에게 보고한다	원내 구두 공유만으로 충분하다	헌혈자에게만 통보하면 된다	보험자에게만 통보하면 된다	언론에 실명 공개한다	특정수혈부작용은 법정 보고 대상이다.	원내 공유만으로는 법정 보고가 아니다.	헌혈자 통보는 보고 체계의 전부가 아니다.	보험 통보는 다른 절차이다.	실명 공개는 비밀보호와 충돌한다.
헌혈 과정에서 법령·지침상 필요한 절차에 해당하지 않는 것은?	채혈 기록의 당일 폐기	신분 및 적격 확인	문진	감염 표지 검사	채혈 기록 보관	기록은 추적·안전을 위해 보관한다.	신분·적격 확인은 필요 절차이다.	문진은 필요 절차이다.	감염 표지 검사는 필요 절차이다.	기록 보관은 필요 절차이다.
「혈액관리법」의 목적에 해당하지 않는 것은?	유상 매혈 활성화	혈액의 적정 수급	혈액의 안전성 확보	혈액 관리 체계 확립	수혈 부작용 방지에 기여	매혈 활성화는 법 목적의 반대이다.	수급은 목적이다.	안전은 목적이다.	관리 체계는 목적이다.	부작용 방지는 목적에 가깝다.
법률의 위임을 받아 세부 절차를 정하는 시행령·시행규칙의 역할로 옳은 것은?	법률이 위임한 세부 사항을 정한다	헌법을 개정한다	법률을 폐지한다	판례를 무효로 한다	조례를 전부 대체한다	하위 법령은 위임 범위에서 세부를 정한다.	헌법 개정은 다른 절차이다.	법률 폐지는 입법 작용이다.	판례 무효화는 하위 법령 역할이 아니다.	조례 전면 대체는 역할이 아니다.
의료관계법령에서 벌칙과 과태료를 가르는 기준으로 옳은 것은?	벌칙은 형사벌, 과태료는 행정벌 성격이 강하다	둘 다 면허 부여이다	둘 다 보수교육이다	성격이 완전히 같다	둘 다 과세 환급이다	제재 성격이 다르다.	면허 부여는 제재가 아니다.	교육은 제재가 아니다.	동일하지 않다.	환급은 제재가 아니다.
의료기관 휴업·폐업 시 진료기록 처리로 옳은 것은?	법령에 따라 이관하거나 보관한다	전량 즉시 소각한다	개설자 개인이 임의 반출한다	보존기간과 무관하게 삭제한다	환자 동의 없이 외부 판매한다	휴·폐업 시 기록 이관·보관 절차가 있다.	즉시 소각은 보존 조항의 반대이다.	임의 반출은 허용되지 않는다.	보존기간을 지켜야 한다.	판매는 금지이다.
결과지를 정정할 때 법령·실무 원칙에 가장 가까운 것은?	정정 경위를 남기고 추적 가능하게 한다	원본을 파기하고 새로 만든다	검사 일자를 소급 기재한다	서명 없이 덮어쓴다	정정 사실을 숨긴다	정정은 감사 가능해야 한다.	원본 파기는 추적 조항의 반대이다.	소급 일자는 위조에 가깝다.	책임 표시가 필요하다.	은폐는 금지이다.
응급 상황에서 개인정보를 제공하는 예외에 대한 설명으로 옳은 것은?	생명·신체 보호를 위한 필요 최소 범위에서 가능하다	사회관계망에 무제한 공개할 수 있다	상업 제휴사에 제공할 수 있다	연구 목적이면 동의 없이 전량 제공한다	언론에 실명 제보할 수 있다	긴급 예외는 필요·최소에 한정된다.	무제한 공개는 예외가 아니다.	상업 제공은 예외가 아니다.	연구 전량 제공은 별도 절차가 필요하다.	실명 제보는 예외가 아니다.
검체 취급 시 표준주의의 전제로 옳은 것은?	모든 환자의 혈액·체액을 잠재 감염원으로 본다	외견상 건강한 환자는 제외한다	격리 환자에게만 적용한다	수술 환자에게만 적용한다	소아에게만 적용한다	표준주의는 모든 환자에 적용한다.	외양 예외는 표준주의가 아니다.	격리는 전파경로별 주의의 이웃이다.	수술 한정은 표준주의가 아니다.	연령 한정은 표준주의가 아니다.
의료폐기물 처리에 대한 설명으로 옳지 않은 것은?	일반폐기물과 혼합하여 배출한다	종류별로 전용용기에 넣는다	감염 위해를 고려해 분리한다	위탁 처리 절차를 따른다	무단 투기를 해서는 안 된다	혼합 배출은 의료폐기물 관리의 반대이다.	전용용기 분리는 올바른 이웃 절차이다.	위해 분리는 올바른 원칙이다.	위탁 처리는 적법 경로이다.	무단 투기 금지는 올바른 원칙이다.
면허 범위 밖 행위에 대한 제재로 해당하지 않을 수 있는 것은?	보수교육 이수 확인서 발급	과태료	벌칙	면허 정지	면허 취소	확인서 발급은 제재가 아니라 교육 행정이다.	과태료는 제재 유형이다.	벌칙은 제재 유형이다.	정지는 행정처분이다.	취소는 행정처분이다.
환자 바꿈·검체 바꿈을 예방하기 위한 조치로 가장 적절한 것은?	검사 전 환자·검체 식별을 재확인한다	라벨을 생략하여 시간을 줄인다	성명 추정으로 접수한다	바코드 없이 위치만 기록한다	동의서 생략으로 갈음한다	식별 재확인이 바꿈 예방의 핵심이다.	라벨 생략은 사고 원인이다.	추정 접수는 사고 원인이다.	위치만의 기록은 식별이 아니다.	동의는 식별을 대체하지 않는다.
임상병리사 국가시험의 법적 의미로 옳은 것은?	면허 취득 요건의 자격 검증이다	보수교육을 대체한다	학위를 수여한다	취업을 보장한다	외국 면허를 자동 인정한다	국가시험 합격은 면허 요건이다.	보수교육은 면허 유지 이웃이다.	학위는 학력 요건 이웃이다.	취업 보장은 면허 효과가 아니다.	외국 면허 인정은 별도 절차이다.
의료기사 명칭 사용을 제한하는 취지로 가장 적절한 것은?	무자격자 오인과 불법 행위를 막는다	유니폼을 통일한다	광고비를 줄인다	근무표를 단순화한다	시설 기준을 완화한다	명칭 보호는 자격 오인 방지이다.	복장은 다른 내부 규정이다.	광고비는 명칭 조항이 아니다.	근무표는 명칭 조항이 아니다.	시설 기준은 다른 조항이다.
제3자가 환자 진료기록을 요청한 경우 원칙적으로 필요한 것은?	환자 동의 등 법령상 근거	요청자 직업만 확인	병원 홍보 목적 확인	보험 종류 확인	기록 보존기간 도과 확인만	제3자 제공은 동의 또는 법정 근거가 필요하다.	직업만으로는 부족하다.	홍보는 제공 근거가 아니다.	보험 종류만으로는 부족하다.	보존기간만으로는 제3자 제공이 되지 않는다.
감염병 환자에 대한 조치로 옳지 않은 것은?	필요 최소를 넘는 신상 공개	법정 신고	필요 시 격리	역학조사 협조	비밀의 필요 최소 관리	필요 최소를 넘는 공개는 차별·비밀침해이다.	신고는 올바른 조치이다.	격리는 요건이 있으면 가능한 조치이다.	역학조사 협조는 올바른 조치이다.	최소 비밀 관리는 올바른 원칙이다.
혈액제제 라벨에 추적 정보를 남기는 법적·안전상 이유는?	이상 반응 시 회수와 원인 추적이 가능해서	외관을 통일하려고	시약 재고를 줄이려고	교차시험을 생략하려고	동의를 생략하려고	추적성은 회수·안전의 전제이다.	외관은 추적 목적이 아니다.	재고는 추적 목적이 아니다.	교차 생략은 반대 효과이다.	동의 생략은 추적과 별개로 허용되지 않는다.
의료기관 종류(의원·병원 등)를 나누는 주된 법령 기준은?	시설·인력 기준	건물 외관 색	개설자 연령	환자 국적	주차 대수	종별은 시설·인력 등 법정 요건으로 나눈다.	외관은 기준이 아니다.	연령은 기준이 아니다.	국적은 기준이 아니다.	주차는 기준이 아니다.
공중보건 위기 조치의 원칙으로 옳은 것은?	법령 근거와 필요·비례	영구 무제한 제한	사법 절차의 전면 배제	기록의 일괄 폐기	면허의 일괄 정지	위기 조치도 법치·비례를 따른다.	무제한은 원칙이 아니다.	정당한 절차를 배제하지 않는다.	기록은 관리한다.	일괄 정지는 원칙이 아니다.
임상병리사가 포함되는 직군으로 옳은 것은?	의료기사	의료인	약사	간호조무사	한의사	임상병리사는 의료기사이다.	의료인은 의사 등 5직역이다.	약사는 약사법 직역이다.	간호조무사는 별도 자격이다.	한의사는 의료인이다.
의사가 아닌 자가 의료행위를 한 경우 주로 적용되는 법은?	의료법	의료기사 등에 관한 법률	혈액관리법	지역보건법	약사법	무면허 의료행위는 의료법 금지이다.	의료기사법은 면허 범위 이웃이다.	혈액관리법은 혈액 안전 이웃이다.	지역보건법은 보건소 이웃이다.	약사법은 의약품 이웃이다.
의료기사가 「의료법」과 「의료기사 등에 관한 법률」을 함께 알아야 하는 이유로 가장 적절한 것은?	업무 범위와 지도·면허 조항이 나뉘어 있기 때문	두 법의 조문이 완전히 같아서	민법만으로 대체할 수 있어서	형법만으로 대체할 수 있어서	하나의 법만 적용되면 충분해서	현장에서 두 법이 역할 경계를 나눠 적용된다.	조문이 동일하지 않다.	민법만으로 부족하다.	형법만으로 부족하다.	한쪽만으로 부족하다.
보건복지부장관이 의료기사 면허에 대해 할 수 있는 처분에 해당하지 않는 것은?	학위 수여	면허 취소	면허 정지	과태료 부과(해당 규정 시)	시정 명령(해당 규정 시)	학위 수여는 대학의 학사 행위이다.	취소는 행정처분이다.	정지는 행정처분이다.	과태료는 행정 제재이다.	시정 명령은 행정 조치이다.
「감염병의 예방 및 관리에 관한 법률」상 급을 나누는 주된 이유는?	전파력·중증도에 맞는 관리 수준을 정하려고	환자 연령을 구분하려고	보험 종별을 구분하려고	의료기관 종별을 구분하려고	혈액형을 구분하려고	급 분류는 대응 강도 차등이다.	연령 분류는 다른 통계 축이다.	보험은 다른 제도 축이다.	종별은 의료기관 분류 축이다.	혈액형은 수혈 축이다.
격리의 공중보건 목적으로 가장 적절한 것은?	추가 전파를 차단한다	환자를 처벌한다	병상 수익을 보전한다	통계를 조정한다	여행을 촉진한다	격리는 전파 차단 수단이다.	처벌이 목적이 아니다.	수익은 목적이 아니다.	통계 조정은 목적이 아니다.	여행 촉진은 목적이 아니다.
헌혈 기록 보관의 실익으로 가장 적절한 것은?	추적조사와 수혈 안전	마케팅 명단 확보	선거 홍보	연구 목적 무제한 제공	통계 조작	기록이 있어야 회수·추적이 된다.	마케팅은 목적 외 이용이다.	선거는 목적 외이다.	연구 제공은 별도 절차이다.	조작은 목적의 반대이다.
「의료법」상 진료기록이 의료분쟁에서 중요한 이유는?	경과와 행위를 입증하는 자료가 되어서	홍보 문구로 쓰여서	보험 청구 외 쓸모가 없어서	혈액형만 확인하면 되어서	보존 의무가 없어서	기록은 사실 입증의 핵심이다.	홍보는 분쟁 기능이 아니다.	분쟁·질 관리에도 쓰인다.	혈액형만이 아니다.	보존 의무가 있다.
침습 행위 전 설명·동의의 취지로 옳은 것은?	목적·위험을 알리고 자기결정을 존중한다	강제로 시행하기 위해 서명을 받는다	설명을 생략하기 위해 서식을 둔다	동의서를 대필해도 되게 한다	비밀을 대외에 공개하기 위해서이다	informed consent는 고지와 자기결정이다.	강제는 취지의 반대이다.	설명 생략은 취지의 반대이다.	대필은 무효·위법이다.	공개는 동의의 취지가 아니다.
수혈 전 검사실이 담당하는 법정·실무 핵심 절차로 가장 적절한 것은?	혈액형 확인과 교차적합시험	수술 동의서 작성	입원 결정	약 처방	진단서 발급	혈액은행 핵심은 형별·교차이다.	동의서는 진료 절차 이웃이다.	입원은 진료 결정 이웃이다.	처방은 의사 업무 이웃이다.	진단서는 의료인 업무 이웃이다.
「혈액관리법」상 혈액원 역할에 해당하지 않는 것은?	의료기관 개설 허가	채혈	혈액제제 제조	공급과 품질관리	헌혈 적격 관리	개설 허가는 행정청 권한이다.	채혈은 혈액원 역할이다.	제조는 혈액원 역할이다.	공급·QC는 혈액원 역할이다.	적격 관리는 혈액원 역할이다.
의료광고 심의·제한 제도의 취지로 가장 적절한 것은?	허위·과장으로부터 환자를 보호한다	모든 안내를 전면 금지한다	온라인만 규제한다	비의료인 광고를 허용한다	완치 보장을 장려한다	제한적 허용으로 기만을 막는다.	전면 금지가 아니다.	매체 불문 규율된다.	비의료인 의료광고는 문제된다.	완치 보장은 금지 유형이다.
감염병 신고를 하지 않은 신고의무자에게 가할 수 있는 제재로 가장 적절한 것은?	과태료 또는 벌칙 등 법정 제재	학위 취소	보험 자격 박탈	선거권 제한	출국 금지 자동 부가	미신고는 감염병예방법 제재 대상이 된다.	학위는 다른 제도이다.	건보 자격은 다른 제도이다.	선거권은 다른 제도이다.	출국 금지는 이 조의 자동 효과가 아니다.
보건소가 감염병 대응에서 중요한 이유로 가장 적절한 것은?	신고 접수와 역학·관리의 지역 창구여서	여권을 발급해서	민사 재판을 해서	국세를 경정해서	건축 허가를 전담해서	보건소는 지역 방역 창구이다.	여권은 외교·출입국 이웃이다.	재판은 사법 이웃이다.	국세는 세무 이웃이다.	건축은 인허가 이웃이다.
「혈액관리법」상 부적합 혈액을 회수·폐기하는 목적은?	위해 혈액을 유통에서 차단한다	재고를 늘린다	수가를 인상한다	검사 기록을 삭제한다	헌혈을 영구 금지한다	회수는 안전 차단이다.	재고 확대는 목적이 아니다.	수가는 목적이 아니다.	기록은 남겨야 한다.	헌혈 자체의 영구 금지가 아니다.
환자의 알 권리에 가장 가까운 것은?	본인 진료 정보의 적절한 제공	다른 환자 기록의 열람	직원 급여 열람	처방권 부여	수술 집도권 부여	알 권리는 본인 정보이다.	타 환자 기록은 비밀침해이다.	급여는 알 권리가 아니다.	처방권은 직역 권한이다.	집도권은 직역 권한이다.
위급 검사 결과를 보고할 때 가장 적절한 것은?	확인 후 지체 없이 담당자에게 통보한다	다음 근무일까지 보류한다	구두만 하고 기록을 남기지 않는다	환자 이름을 빼고 게시한다	사회관계망에 공유한다	위급치는 신속 통보와 기록이 원칙이다.	지연은 위해로 이어진다.	기록 없는 구두만은 추적이 안 된다.	식별 없는 게시는 부적절하다.	외부 공개는 비밀침해이다.
법정감염병의 의미로 옳은 것은?	법령이 지정·분류하여 관리하는 감염병	모든 상기도 감염	모든 만성병	모든 유전병	모든 외상	법정감염병은 지정 목록이다.	감기 전부가 아니다.	만성병 전부가 아니다.	유전병과 다르다.	외상과 다르다.
채혈 전 설명·동의가 필요한 이유로 옳은 것은?	침습 행위의 목적과 위험을 알리기 위해	본인 진료 정보의 적절한 제공	미성년은 절차가 없어서	강제 채혈이 원칙이어서	동의 기록이 필요 없어서	침습에는 설명·동의가 원칙이다.	본인 진료 정보의 적절한 제공은(는) 같은 단원의 이웃 개념이다.	법정대리인 절차가 있다.	강제가 원칙이 아니다.	기록이 필요하다.
의료관련감염 예방에서 손위생이 기본인 이유는?	접촉 전파를 차단하는 1차 수단이어서	장갑이 완전히 대체해서	세척이 필요 없어서	확인 후 지체 없이 담당자에게 통보한다	폐기물 구분이 필요 없어서	손위생은 표준주의의 기본이다.	장갑과 손위생은 함께 간다.	세척을 생략하면 안 된다.	확인 후 지체 없이 담당자에게 통보한다은(는) 같은 단원의 이웃 개념이다.	폐기물 구분도 필요하다.
검사실 생물안전으로 옳지 않은 것은?	사용한 바늘을 손으로 재캡핑한다	표준주의를 적용한다	적절한 보호구를 착용한다	감염성 폐기물을 분리한다	음식물과 검체를 분리한다	재캡핑은 자상 사고 원인이다.	표준주의는 올바른 원칙이다.	보호구는 올바른 원칙이다.	폐기 분리는 올바른 원칙이다.	음식물 분리는 올바른 원칙이다.
임상병리사가 의사 지도를 넘는 독자 진료를 하면?	업무 범위 위반이 될 수 있다	경력으로 인정된다	의사 면허가 부여된다	침습 행위의 목적과 위험을 알리기 위해	보수교육으로 소급 치유된다	지도·범위 위반이다.	경력 인정이 아니다.	면허가 생기지 않는다.	침습 행위의 목적과 위험을 알리기 위해은(는) 같은 단원의 이웃 개념이다.	교육이 위반을 소급 치유하지 않는다.
