임상화학 검체와 결과 해석에서 저칼륨 원인 예는?	설사·이뇨	근육 손상	말초 콜레스테롤 역수송과 관련되어서	수분·삼투 상태	전해질·산염기 해석에 필요해서	소실·이동이다.	근육 손상은(는) 같은 단원의 이웃 개념이다.	말초 콜레스테롤 역수송과 관련되어서은(는) 같은 단원의 이웃 개념이다.	수분·삼투 상태은(는) 같은 단원의 이웃 개념이다.	전해질·산염기 해석에 필요해서은(는) 같은 단원의 이웃 개념이다.
임상화학 검체와 결과 해석에서 염소를 나트륨과 같이 보는 이유는?	전해질·산염기 해석에 필요해서	혈액형 때문에	교차시험 때문에	그람 때문에	H&E 때문에	전해질 패널이다.	수혈이 아니다.	혈액은행이 아니다.	미생물이 아니다.	조직이 아니다.
임상화학 검체와 결과 해석에서 인과 칼슘을 같이 보는 이유는?	골·신장·PTH 축이어서	혈액형 때문에	심전도 때문에	폐기능 때문에	뇌파 때문에	골대사 패널이다.	수혈이 아니다.	생리 이웃이다.	생리 이웃이다.	생리 이웃이다.
임상화학 검체와 결과 해석에서 저칼슘 증상으로 가까운 것은?	손발 저림·테타니	설사·이뇨	전해질·산염기 해석에 필요해서	골·신장·PTH 축이어서	신장 기능 저하·탈수 등	이온화 칼슘이다.	설사·이뇨은(는) 같은 단원의 이웃 개념이다.	전해질·산염기 해석에 필요해서은(는) 같은 단원의 이웃 개념이다.	골·신장·PTH 축이어서은(는) 같은 단원의 이웃 개념이다.	신장 기능 저하·탈수 등은(는) 같은 단원의 이웃 개념이다.
임상화학 검체와 결과 해석에서 BUN이 오르는 상황으로 가능한 것은?	신장 기능 저하·탈수 등	전해질·산염기 해석에 필요해서	골·신장·PTH 축이어서	손발 저림·테타니	사구체여과율	요소질소이다.	전해질·산염기 해석에 필요해서은(는) 같은 단원의 이웃 개념이다.	골·신장·PTH 축이어서은(는) 같은 단원의 이웃 개념이다.	손발 저림·테타니은(는) 같은 단원의 이웃 개념이다.	사구체여과율은(는) 같은 단원의 이웃 개념이다.
임상화학 검체와 결과 해석에서 크레아티닌이 주로 반영하는 것은?	사구체여과율	간효소	심근만	췌장만	갑상선만	신기능 지표이다.	ALT 이웃이다.	트로포닌 이웃이다.	아밀라제 이웃이다.	TSH 이웃이다.
임상화학 검체와 결과 해석에서 당뇨 관리 지표의 예는?	혈당과 HbA1c	혈액형만	PT만	그람만	심전도만	당 조절이다.	수혈 이웃이다.	응고 이웃이다.	미생물 이웃이다.	생리 이웃이다.
다음 중 Beer 법칙에서 흡광도와 정비례하는 것은?	농도(일정 범위)	투과도	광원 수명만	큐벳 스크래치만	시약 색깔만	A=εlc이다.	T는 로그 관계이다.	기기 상태가 아니다.	산란 원인이다.	바탕이다.
희석배수 10으로 측정한 값이 12 mg/dL이면 보고 농도는?	120 mg/dL	12 mg/dL	1.2 mg/dL	24 mg/dL	10 mg/dL	희석을 곱한다.	희석을 빼먹은 이웃이다.	10배 작은 이웃이다.	2배 착오이다.	배수와 혼동.
임상화학 검체와 결과 해석에서 임상화학 핵심으로 가장 적절한 것은?	올바른 검체·간섭 인식·QC	추측	삭제	식별 생략	보호구 금지	기본을 지킨다.	추측이 아니다.	기록은 남긴다.	식별은 필수이다.	보호가 필요하다.
혈당 90 mg/dL를 mmol/L로 환산하면 약 얼마인가? (MW 180)	5 mmol/L	0.5 mmol/L	9 mmol/L	18 mmol/L	90 mmol/L	90 mg/dL=0.9 g/L÷180=5 mmol/L이다.	10배 작은 이웃이다.	mg/dL를 10으로 나눈 착오이다.	MW를 그대로 쓴 착오이다.	단위 미환산이다.
다음 QC 상황에 해당하는 규칙은?||- 한 수준에서 점이 +2.1s||- 같은 방향의 다음 점도 +2.4s	2-2s	1-3s	R-4s	10-x	in control	같은 쪽 2s 연속이다.	3s 단일 이웃이다.	범위 규칙 이웃이다.	한<쪽 연속 이웃이다.	이탈이다.
다음 가스 소견에 가장 가까운 것은?||- pH 7.50||- PaCO2 28 mmHg||- HCO3− 22 mmol/L	호흡성 알칼리증	대사성 알칼리증	호흡성 산증	대사성 산증	정상	CO2 감소가 원발이다.	대사성 알칼리는 HCO3 상승 이웃이다.	산증은 pH 하강이다.	대사성 산증은 HCO3 하강이다.	pH가 높다.
